trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,distance_km,vehicle_no_clean,departure_time_clean,arrival_time_clean,reason,recommended_action
TRP009378,MANDI052,WH-South,26/07/2026 17:27,07-27-2026 04:57 PM,-23.5,1209.0,km,PB-34-CD-2978,DRV660,1209.0,PB34CD2978,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007220,MANDI055,Export-Terminal,2026-07-23T00:29:19,2026-07-23T10:41:19,-10.2,469.2,km,,,469.2,,2026-07-23 00:29:19,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001593,MANDI024,Export-Terminal,2026-06-01T17:27:31,02/06/2026 02:27,9.0,489.6,km,dl 80-AB-8356,,489.6,DL80AB8356,2026-06-01 17:27:31,2026-02-06 02:27:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001103,MANDI004,WH-North,2026-05-12 19:28:22,05-13-2026 02:52 AM,-7.4,372.9,km,HR-80-BC-8215,,372.9,HR80BC8215,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000973,MANDI019,WH-South,17/04/2026,,-4.4,234.6,km,UP84-DF-7652,DRV729,234.6,UP84DF7652,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006699,MANDI012,WH-West,2026-09-05 00:58:15,05-Sep-2026 20:28:15,-19.5,597.6346278,miles,UP-14-BC-1373,,961.7973119036519,UP14BC1373,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007109,MANDI045,WH-East,05/04/2026 00:17,2026-04-05T08:23:03,-8.1,332.5,km,HR-48-DF-3088,DRV693,332.5,HR48DF3088,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009010,MANDI032,WH-Central,2026-02-28T22:01:48,01/03/2026 10:07,12.1,492.0,km,RJ 76 BC 7305,DRV362,492.0,RJ76BC7305,2026-02-28 22:01:48,2026-01-03 10:07:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP002662,MANDI052,WH-Central,17/08/2026 16:26,17-Aug-2026 20:50:43,-4.4,250.4,km,UP-25-BC-8593,DRV708,250.4,UP25BC8593,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005164,MANDI010,WH-East,2026-07-06 06:39:21,06-Jul-2026 18:51:21,-12.2,661.8,km,DL72-AB-6778,DRV648,661.8,DL72AB6778,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001462,MANDI007,WH-Central,04-19-2026 06:58 PM,20/04/2026 05:52,-10.9,344.7987679,miles,,DRV458,554.898449132186,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008462,MANDI019,WH-Central,12/07/2026 09:48,12-Jul-2026 13:24:36,-3.6,166.9 KM,,PB-70-DF-3584,DRV677,,PB70DF3584,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003989,MANDI014,WH-South,03-11-2026 12:17 PM,11/03/2026 19:41,-7.4,304.2,km,DL-73-DF-6743,DRV376,304.2,DL73DF6743,,2026-11-03 19:41:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP002672,MANDI003,Export-Terminal,2026-03-18 18:14:19,18/03/2026,-2.9,121.0,km,UP-27-CD-3971,DRV126,121.0,UP27CD3971,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008114,MANDI017,WH-South,2026-03-02T08:03:16,02/03/2026 20:03,12.0,638.4,km,RJ97-BC-3390,DRV262,638.4,RJ97BC3390,2026-03-02 08:03:16,2026-02-03 20:03:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007691,MANDI048,WH-Central,18-May-2026 18:36:46,2026-05-19T16:48:46,-22.2,1319.7,km,PB61-CD-8171,DRV656,1319.7,PB61CD8171,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007132,MANDI039,WH-North,2026-06-06 23:12:37,07-Jun-2026 14:54:37,-15.7,882.1,km,,DRV615,882.1,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008279,MANDI015,WH-Central,2026-06-07 16:36:37,08/06/2026 07:06,-14.5,823.8,km,rj 67-BC-4981,DRV255,823.8,RJ67BC4981,,2026-08-06 07:06:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003879,MANDI016,Export-Terminal,16-Aug-2026 12:38:11,2026-08-16T20:44:11,-8.1,482.1,km,PB-43-CD-2174,DRV177,482.1,PB43CD2174,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP002159,MANDI019,WH-Central,2026-04-11T09:54:53,04-12-2026 06:48 AM,-20.9,917.6,km,DL 48 CD 8596,DRV472,917.6,DL48CD8596,2026-04-11 09:54:53,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008910,MANDI034,WH-North,25/01/2026 08:44,2026-01-25 18:50:46,-10.1,409.2,km,RJ 95 CD 1133,DRV276,409.2,RJ95CD1133,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005648,MANDI012,WH-West,08-12-2026 11:46 PM,2026-08-13 11:10:49,-11.4,486.1,km,HR-75-AB-4593,DRV307,486.1,HR75AB4593,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009423,MANDI021,WH-East,2026-07-04 06:59:51,07-04-2026 10:53 AM,-3.9,191.3,km,UP-92-CD-5219,DRV781,191.3,UP92CD5219,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000188,MANDI035,WH-West,31/07/2026,2026-07-31 18:40:19,-18.5,857.1,km,UP-82-AB-4311,,857.1,UP82AB4311,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007364,MANDI056,WH-West,2026-02-03 04:56:16,2026-02-03 09:20:16,-4.4,205.9,km,,DRV793,205.9,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003830,MANDI017,WH-Central,2026-07-12 19:26:18,13/07/2026 03:08,-7.7,376.6,km,,DRV502,376.6,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001238,MANDI001,WH-North,2026-06-02T05:11:06,02/06/2026 08:53,3.7,152.6,km,DL-13-AB-6129,DRV524,152.6,DL13AB6129,2026-06-02 05:11:06,2026-02-06 08:53:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005005,MANDI039,WH-East,02-11-2026 10:11 AM,11/02/2026,-4.1,120.04887719999999,miles,DL-30-CD-6700,,193.199460033048,DL30CD6700,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001628,MANDI023,WH-North,01-Apr-2026 00:46:01,2026-04-01T16:10:01,-15.4,897.8,km,UP-62-DF-6894,DRV381,897.8,UP62DF6894,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005674,MANDI028,WH-South,29/08/2026 21:49,2026-08-30T10:25:01,-12.6,585.4 KM,,RJ-92-DF-7455,DRV608,,RJ92DF7455,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000947,MANDI031,WH-East,29/08/2026 05:27,2026-08-30 04:27:00,-23.0,1341.6,km,up 76-BC-1474,DRV841,1341.6,UP76BC1474,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009858,MANDI047,WH-North,2026-04-16T23:25:49,2026-04-17T10:13:49,-10.8,450.7,km,PB-10-CD-2349,DRV959,450.7,PB10CD2349,2026-04-16 23:25:49,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000124,MANDI009,WH-East,28-Apr-2026 11:46:36,29-Apr-2026 07:34:36,-19.8,974.1,km,PB-58-CD-9070,DRV211,974.1,PB58CD9070,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007557,MANDI027,WH-West,2026-05-10 14:24:38,2026-05-11T14:12:38,-23.8,1052.1,km,DL-53-CD-2000,DRV483,1052.1,DL53CD2000,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004010,MANDI012,Export-Terminal,08-Feb-2026 11:35:57,2026-02-08 17:05:57,-5.5,264.7,km,UP-72-BC-8411,DRV740,264.7,UP72BC8411,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003416,MANDI012,WH-South,2026-02-03 23:06:28,02-04-2026 10:12 PM,-23.1,1029.7,km,DL 80 CD 2739,DRV134,1029.7,DL80CD2739,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000930,MANDI030,WH-West,12/02/2026 19:42,2026-02-13 01:30:29,-5.8,249.4,km,dl 30-CD-8544,DRV220,249.4,DL30CD8544,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003244,MANDI027,Export-Terminal,24/06/2026 05:46,24-Jun-2026 08:52:55,-3.1,173.6,km,dl 62-DF-6488,DRV909,173.6,DL62DF6488,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001237,MANDI017,Export-Terminal,07-23-2026 05:01 PM,2026-07-24 07:31:18,-14.5,471.3720406,miles,,DRV454,758.597879819204,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005477,MANDI023,WH-East,2026-08-15T18:52:11,16-Aug-2026 04:16:11,-9.4,476.6,km,RJ-36-BC-4967,DRV280,476.6,RJ36BC4967,2026-08-15 18:52:11,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000019,MANDI046,WH-North,02-Feb-2026 16:08:01,03/02/2026 13:32,-21.4,896.3 KM,,RJ-13-BC-6915,DRV915,,RJ13BC6915,,2026-03-02 13:32:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009215,MANDI035,Export-Terminal,2026-06-30T22:02:05,01/07/2026 07:08,9.1,325.84695239999996,miles,,DRV397,524.3985343754159,,2026-06-30 22:02:05,2026-01-07 07:08:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008884,MANDI049,WH-South,2026-01-20T18:06:14,,-5.4,244.4,km,rj 41-CD-1822,DRV598,244.4,RJ41CD1822,2026-01-20 18:06:14,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004988,MANDI045,WH-North,13-Aug-2026 22:19:34,14-Aug-2026 03:13:34,-4.9,236.7,km,PB-23-BC-6044,DRV700,236.7,PB23BC6044,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001326,MANDI015,WH-North,27/06/2026 15:56,2026-06-27 21:08:34,-5.2,269.0,km,PB 90 DF 9837,DRV888,269.0,PB90DF9837,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009590,MANDI042,WH-East,2026-08-31 18:45:39,2026-09-01 09:09:39,-14.4,446.02010379999996,miles,UP-80-BC-9449,DRV212,717.7979938494921,UP80BC9449,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001186,MANDI027,WH-East,01-29-2026 07:57 PM,30/01/2026 02:15,-6.3,272.9,km,HR-35-AB-1826,DRV906,272.9,HR35AB1826,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004601,MANDI025,WH-Central,13/03/2026,,-21.0,1025.7,km,DL-84-AB-6745,DRV652,1025.7,DL84AB6745,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003660,MANDI024,WH-North,2026-05-09 00:57:48,2026-05-09 19:51:48,-18.9,910.4,km,pb 51-AB-3835,,910.4,PB51AB3835,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003517,MANDI016,WH-North,22-Jul-2026 15:12:37,23/07/2026 10:24,-19.2,1102.1,km,PB-18-BC-8272,DRV467,1102.1,PB18BC8272,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000281,MANDI021,WH-East,19-Aug-2026 15:45:02,2026-08-20 04:57:02,-13.2,554.2,km,HR-34-AB-8612,DRV965,554.2,HR34AB8612,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009917,MANDI016,Export-Terminal,2026-05-11 07:25:35,11/05/2026,-13.0,633.7,km,PB 94 CD 3871,DRV200,633.7,PB94CD3871,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003809,MANDI005,Export-Terminal,21/06/2026 10:22,2026-06-21 22:28:35,-12.1,592.2,km,PB-24-AB-2683,DRV157,592.2,PB24AB2683,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001788,MANDI054,Export-Terminal,29/04/2026 02:34,2026-04-29 17:58:24,-15.4,849.9,km,UP20-CD-1168,DRV195,849.9,UP20CD1168,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001090,MANDI019,WH-West,2026-02-06 04:02:55,2026-02-06T08:20:55,-4.3,222.5,km,dl 45-DF-6847,DRV163,222.5,DL45DF6847,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001911,MANDI020,WH-South,06-29-2026 04:38 PM,,-19.9,504.67752620000005,miles,RJ-21-CD-4224,DRV880,812.1977300147082,RJ21CD4224,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP002697,MANDI048,Export-Terminal,2026-06-12T12:30:14,2026-06-12 17:48:14,-5.3,258.1,km,,DRV687,258.1,,2026-06-12 12:30:14,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001782,MANDI027,WH-West,2026-06-18 22:07:47,2026-06-19 09:37:47,-11.5,681.8,km,DL99-BC-1593,DRV615,681.8,DL99BC1593,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003691,MANDI006,WH-Central,2026-06-04T05:09:37,05-Jun-2026 03:15:37,-22.1,967.6,km,,DRV712,967.6,,2026-06-04 05:09:37,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004944,MANDI046,WH-North,2026-03-11 17:00:18,12/03/2026,-11.9,580.6,km,hr 80-DF-6004,DRV447,580.6,HR80DF6004,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006064,MANDI026,WH-South,2026-09-08T12:05:10,08-Sep-2026 18:35:10,-6.5,264.9,km,,DRV324,264.9,,2026-09-08 12:05:10,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001815,MANDI022,WH-Central,2026-02-17 20:17:35,2026-02-18 18:59:35,-22.7,909.7,km,UP-53-BC-6619,DRV446,909.7,UP53BC6619,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006748,MANDI057,WH-East,2026-02-26 02:49:17,2026-02-26 05:07:17,-2.3,112.2,km,,DRV645,112.2,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006520,MANDI040,WH-East,27/01/2026 20:56,2026-01-28 08:44:36,-11.8,589.7,km,up 73-CD-3731,DRV453,589.7,UP73CD3731,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009723,MANDI016,WH-Central,05-03-2026 09:35 PM,05-04-2026 04:17 PM,-18.7,973.1,km,HR-36-BC-1410,DRV183,973.1,HR36BC1410,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007928,MANDI042,WH-East,2026-02-27T15:45:39,27/02/2026,-6.9,339.6,km,,DRV274,339.6,,2026-02-27 15:45:39,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005348,MANDI041,WH-West,2026-01-04 22:46:02,2026-01-05 14:58:02,-16.2,733.6,km,HR 30 AB 6263,DRV854,733.6,HR30AB6263,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003254,MANDI053,WH-West,2026-03-07T06:57:45,07/03/2026,-15.2,684.8,km,DL57-AB-8604,DRV505,684.8,DL57AB8604,2026-03-07 06:57:45,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009815,MANDI044,WH-East,06/08/2026 13:30,07/08/2026,-22.5,1252.1,km,up 91-AB-5026,DRV359,1252.1,UP91AB5026,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008000,MANDI012,Export-Terminal,2026-07-31T11:11:37,,-14.0,711.9,km,,,711.9,,2026-07-31 11:11:37,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003472,MANDI034,Export-Terminal,2026-09-07T09:21:39,07/09/2026 14:33,5.2,308.3,km,UP29-BC-9724,DRV887,308.3,UP29BC9724,2026-09-07 09:21:39,2026-07-09 14:33:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009983,MANDI025,Export-Terminal,2026-06-27T10:58:42,2026-06-27 17:16:42,-6.3,371.5,km,HR54-AB-3385,DRV319,371.5,HR54AB3385,2026-06-27 10:58:42,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001429,MANDI014,Export-Terminal,04-10-2026 10:35 PM,11/04/2026,-4.3,188.6,km,,,188.6,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009303,MANDI015,WH-West,04-06-2026 05:33 AM,06/04/2026,-9.9,514.0,km,DL-93-DF-1766,DRV982,514.0,DL93DF1766,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009202,MANDI039,WH-South,2026-07-11 23:38:28,,-5.0,252.8,km,DL 96 DF 4204,DRV987,252.8,DL96DF4204,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004941,MANDI024,WH-North,18/01/2026 07:26,2026-01-19 04:56:31,-21.5,1098.1 KM,,,DRV951,,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006231,MANDI020,WH-North,08/06/2026 22:07,09-Jun-2026 20:55:42,-22.8,1291.3,km,,,1291.3,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008124,MANDI019,WH-West,19/01/2026,2026-01-20 08:59:02,-12.2,404.8232065,miles,up 49-BC-1167,DRV212,651.49817914871,UP49BC1167,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006165,MANDI010,WH-Central,2026-06-23 09:45:37,23/06/2026 23:03,-13.3,607.1,km,,DRV201,607.1,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004840,MANDI019,Export-Terminal,23-Jan-2026 20:47:48,01-24-2026 01:29 PM,-16.7,694.9,km,PB-41-BC-5554,DRV108,694.9,PB41BC5554,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005828,MANDI047,WH-South,02/08/2026 17:46,02-Aug-2026 21:58:02,-4.2,249.4,km,,,249.4,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP002356,MANDI053,WH-West,2026-08-09 22:38:30,10/08/2026 11:50,-13.2,376.36441470000005,miles,dl 52-AB-6830,DRV930,605.6983071532981,DL52AB6830,,2026-10-08 11:50:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001383,MANDI050,WH-North,04-13-2026 06:00 AM,2026-04-13T20:30:19,-14.5,367.230261,miles,RJ-32-DF-7834,DRV753,590.99834823774,RJ32DF7834,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005449,MANDI056,WH-Central,2026-06-11 15:02:53,12/06/2026,-21.8,1069.5,km,UP-82-DF-7822,DRV895,1069.5,UP82DF7822,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006611,MANDI020,WH-West,15/04/2026 18:41,2026-04-16 14:41:05,-20.0,1100.5,km,HR-40-CD-5096,DRV424,1100.5,HR40CD5096,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000846,MANDI056,WH-West,2026-07-23 03:41:25,07-23-2026 11:23 PM,-19.7,1043.6,km,UP-27-DF-1617,DRV880,1043.6,UP27DF1617,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP002409,MANDI039,WH-North,06-27-2026 09:56 PM,28/06/2026,-16.7,687.9,km,pb 95-DF-1053,DRV226,687.9,PB95DF1053,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005281,MANDI042,WH-West,24-Jan-2026 20:02:48,2026-01-25T09:38:48,-13.6,783.2 KM,,RJ-92-AB-3628,DRV179,,RJ92AB3628,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003714,MANDI045,Export-Terminal,21/01/2026 23:36,22/01/2026 05:00,-5.4,235.7,km,RJ 80 AB 2912,DRV958,235.7,RJ80AB2912,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009028,MANDI026,WH-South,17/04/2026 15:15,2026-04-18 12:09:26,-20.9,1171.6,km,RJ-16-CD-3877,,1171.6,RJ16CD3877,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007328,MANDI020,WH-East,2026-07-04T15:41:50,05/07/2026 00:59,,532.9,km,pb 18-DF-9604,DRV757,532.9,PB18DF9604,2026-07-04 15:41:50,2026-05-07 00:59:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008106,MANDI006,WH-East,2026-01-08 13:39:52,09/01/2026,-23.3,1155.3,km,PB17-DF-2683,DRV647,1155.3,PB17DF2683,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004400,MANDI019,WH-Central,2026-05-27T01:13:57,2026-05-27T14:49:57,-13.6,705.8,km,dl 20-BC-3306,DRV255,705.8,DL20BC3306,2026-05-27 01:13:57,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP002864,MANDI019,WH-South,2026-08-12 12:08:07,2026-08-12 19:56:07,-7.8,312.7,km,up 68-BC-2847,DRV502,312.7,UP68BC2847,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP002773,MANDI015,WH-East,08-31-2026 04:35 PM,01/09/2026,-15.5,866.5,km,UP-92-CD-1555,DRV576,866.5,UP92CD1555,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001389,MANDI014,Export-Terminal,07-15-2026 06:15 AM,,-10.2,277.2557402,miles,RJ81-CD-1526,,446.198752933468,RJ81CD1526,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009771,MANDI016,WH-South,24-Mar-2026 17:14:05,24/03/2026 20:50,-3.6,215.2,km,HR-54-AB-8289,DRV816,215.2,HR54AB8289,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007352,MANDI026,WH-Central,16/03/2026 04:11,2026-03-17T00:29:44,-20.3,853.8,km,DL 80 BC 2715,DRV736,853.8,DL80BC2715,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP002279,MANDI046,WH-Central,2026-08-14 21:00:51,15/08/2026,-4.5,212.0,km,RJ 37 DF 5507,,212.0,RJ37DF5507,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001713,MANDI011,WH-South,25-Mar-2026 23:20:45,,-2.9,162.4,km,HR 75 AB 4590,DRV464,162.4,HR75AB4590,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008596,MANDI055,WH-North,2026-08-05T03:04:05,05/08/2026 06:46,3.7,156.5,km,UP 25 CD 5249,DRV726,156.5,UP25CD5249,2026-08-05 03:04:05,2026-05-08 06:46:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001926,MANDI054,WH-South,2026-02-14T09:32:27,2026-02-14 19:50:27,-10.3,511.1,km,PB-22-AB-7726,DRV707,511.1,PB22AB7726,2026-02-14 09:32:27,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001710,MANDI002,WH-South,2026-02-15 13:29:52,16-Feb-2026 06:35:52,-17.1,577.3157961000001,miles,HR-42-BC-7724,DRV653,929.097403295574,HR42BC7724,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009057,MANDI027,WH-South,2026-05-18T16:05:27,05-18-2026 07:23 PM,-3.3,192.9,km,hr 29-BC-4838,,192.9,HR29BC4838,2026-05-18 16:05:27,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000117,MANDI051,WH-South,2026-01-02 13:16:51,03/01/2026 12:34,-23.3,1256.1,km,hr 57-CD-5729,DRV465,1256.1,HR57CD5729,,2026-03-01 12:34:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007726,MANDI020,WH-South,2026-04-06 01:27:43,2026-04-06 12:33:43,-11.1,477.9 KM,,HR-74-DF-2577,DRV501,,HR74DF2577,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000960,MANDI016,WH-West,2026-08-19T09:46:41,2026-08-20 04:58:41,-19.2,1015.8,km,,DRV790,1015.8,,2026-08-19 09:46:41,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006343,MANDI017,WH-South,2026-08-31 00:37:31,31/08/2026 05:55,-5.3,263.9,km,DL-96-DF-7884,,263.9,DL96DF7884,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005777,MANDI025,WH-Central,06-14-2026 02:39 PM,2026-06-15T02:45:59,-12.1,596.3,km,dl 72-CD-3774,DRV852,596.3,DL72CD3774,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004812,MANDI015,WH-Central,20/01/2026 22:54,2026-01-21T01:54:10,-3.0,137.5,km,RJ-66-DF-5230,,137.5,RJ66DF5230,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009570,MANDI049,WH-West,06-Apr-2026 01:36:35,2026-04-06T17:48:35,-16.2,700.3,km,rj 97-CD-6293,DRV641,700.3,RJ97CD6293,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP002384,MANDI051,WH-East,08-02-2026 03:12 PM,08-03-2026 02:36 PM,-23.4,1185.8,km,RJ-20-DF-4032,DRV976,1185.8,RJ20DF4032,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004312,MANDI056,Export-Terminal,15/04/2026,16/04/2026,-20.0,519.3418818,miles,PB98-CD-5143,DRV740,835.797664056012,PB98CD5143,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005371,MANDI045,Export-Terminal,2026-06-13T18:51:46,06-14-2026 12:51 AM,-6.0,271.0,km,,DRV532,271.0,,2026-06-13 18:51:46,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP002737,MANDI049,WH-West,12/01/2026 08:51,01-12-2026 02:39 PM,-5.8,256.2,km,HR 31 AB 9280,,256.2,HR31AB9280,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003043,MANDI046,WH-North,2026-02-12 15:27:51,02-13-2026 12:45 AM,-9.3,482.9 KM,,dl 86-CD-9898,DRV107,,DL86CD9898,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003295,MANDI011,WH-South,06-15-2026 09:38 PM,16-Jun-2026 18:14:14,-20.6,894.8,km,,DRV132,894.8,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008239,MANDI029,WH-South,05-19-2026 09:51 AM,20/05/2026,-17.8,803.7,km,DL35-CD-2163,DRV345,803.7,DL35CD2163,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008045,MANDI037,Export-Terminal,02-11-2026 07:40 AM,2026-02-11T14:40:30,-7.0,289.9,km,UP-84-DF-5154,DRV152,289.9,UP84DF5154,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009933,MANDI031,Export-Terminal,2026-07-20 00:17:23,20-Jul-2026 23:17:23,-23.0,1099.3,km,up 78-DF-1408,DRV718,1099.3,UP78DF1408,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001751,MANDI042,WH-South,20/05/2026 18:53,,-18.6,758.9 KM,,RJ 82 DF 2307,DRV441,,RJ82DF2307,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001640,MANDI007,WH-Central,2026-06-17T14:01:12,17/06/2026 19:01,-5.0,220.1,km,RJ 32 DF 3176,DRV820,220.1,RJ32DF3176,2026-06-17 14:01:12,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009131,MANDI050,WH-South,2026-01-04 19:13:05,2026-01-05 00:13:05,-5.0,275.7,km,dl 69-BC-8184,DRV560,275.7,DL69BC8184,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005137,MANDI014,WH-West,24/01/2026 12:26,2026-01-25 01:08:44,-12.7,659.3,km,,,659.3,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP002344,MANDI019,WH-East,2026-06-28T16:27:01,29/06/2026,-18.5,541.214141,miles,RJ62-CD-3817,DRV848,870.9975656769401,RJ62CD3817,2026-06-28 16:27:01,,Negative transit time or arrival before departure,Exclude from transit average KPIs
