sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent,timestamp_clean,timestamp_ist,date_clean,temp_celsius,rain_mm
SEN045,2026-08-10 07:13:59 UTC,101.3,Fahrenheit,1.81,inch,66.0,,2026-08-10 12:43:59,2026-08-10,38.5,45.974
SEN013,2026-06-30 21:26:21 UTC,32.8,°C,-42.7,mm,,,2026-07-01 02:56:21,2026-07-01,32.8,-42.7
UNKNOWN,2026-02-28 12:10:47 IST,88.9,F,0.46,in,54.0,,2026-02-28 12:10:47,2026-02-28,31.61111111111111,11.684
SEN049,2026-07-23T11:50:34,61.9,Fahrenheit,40.0,millimeters,69.0,,2026-07-23 11:50:34,2026-07-23,16.61111111111111,40.0
SEN048,2026-07-07 20:04:51 IST,81.1,Fahrenheit,1.89,in,67.0,,2026-07-07 20:04:51,2026-07-07,27.277777777777775,48.00599999999999
SEN042,2026-06-19 10:37:14 IST,28.1,C,41.7,millimeters,41.0,,2026-06-19 10:37:14,2026-06-19,28.1,41.7
SEN023,2026-07-09 14:49:39 IST,67.8,Fahrenheit,14.6,millimeters,88.0,,2026-07-09 14:49:39,2026-07-09,19.88888888888889,14.6
SEN045,2026-02-24 00:43:34,31.7,c,30.5,MM,66.0,,2026-02-24 00:43:34,2026-02-24,31.7,30.5
SEN035,21/05/2026 21:32,25.1,C,3.3,millimeters,76.0,,2026-05-21 21:32:00,2026-05-21,25.1,3.3
SEN046,2026-01-18 16:24:34 IST,73.4,F,0.68,inches,49.0,,2026-01-18 16:24:34,2026-01-18,23.000000000000004,17.272000000000002
SEN018,2026-08-11 15:01:49 IST,103.6,°F,-46.4,mm,87.0,,2026-08-11 15:01:49,2026-08-11,39.77777777777778,-46.4
SEN036,2026-05-11 19:55:56 IST,20.2,C,45.6,MM,,,2026-05-11 19:55:56,2026-05-11,20.2,45.6
UNKNOWN,2026-05-18 04:12:57 IST,16.5°C,,0.26,in,67.0,,2026-05-18 04:12:57,2026-05-18,16.5°C,6.604
SEN004,2026-06-21 02:21:41 UTC,30.6,c,2.9,mm,36.0,,2026-06-21 07:51:41,2026-06-21,30.6,2.9
SEN009,2026-08-28 02:28:46 IST,102.2,°F,15.1,MM,77.0,,2026-08-28 02:28:46,2026-08-28,39.0,15.1
SEN003,2026-04-25 04:23:24 IST,102.7,Fahrenheit,14.8,mm,81.0,,2026-04-25 04:23:24,2026-04-25,39.27777777777778,14.8
SEN031,2026-06-05 19:12:31 UTC,97.5,°F,47.4,millimeters,37.0,,2026-06-06 00:42:31,2026-06-06,36.388888888888886,47.4
SEN048,2026-02-28 11:48:06 UTC,16.3°C,,21.1,millimeters,,,2026-02-28 17:18:06,2026-02-28,16.3°C,21.1
SEN027,2026-01-01 00:35:27 UTC,15.8,°C,-27.5,mm,69.0,,2026-01-01 06:05:27,2026-01-01,15.8,-27.5
SEN040,01-03-2026 10:36 AM,21.5,Celsius,1.8,millimeters,47.0,,2026-01-03 10:36:00,2026-01-03,21.5,1.8
SEN039,2026-03-03 13:11:59 IST,39.7,Celsius,1.89,in,45.0,,2026-03-03 13:11:59,2026-03-03,39.7,48.00599999999999
SEN019,2026-02-23 19:43:26 UTC,17.1,Celsius,36.5,MM,94.0,,2026-02-24 01:13:26,2026-02-24,17.1,36.5
SEN045,03-22-2026 12:20 PM,88,f,0.87,inches,79.0,,2026-03-22 12:20:00,2026-03-22,31.11111111111111,22.098
SEN008,2026-02-11 06:06:50 UTC,20.6°C,,0.31,in,52.0,,2026-02-11 11:36:50,2026-02-11,20.6°C,7.874
SEN014,2026-05-13 08:48:15,82.2,f,47.5,millimeters,53.0,,2026-05-13 08:48:15,2026-05-13,27.88888888888889,47.5
SEN022,2026-08-29 20:24:01 IST,19.6°C,,,,81.0,,2026-08-29 20:24:01,2026-08-29,19.6°C,
SEN002,2026-05-14 18:42:41 IST,28.2,C,1.85,inch,55.0,,2026-05-14 18:42:41,2026-05-14,28.2,46.99
SEN035,2026-08-07 09:47:23,26.9,C,,,,,2026-08-07 09:47:23,2026-08-07,26.9,
SEN043,2026-05-03 06:48:48 UTC,39.0°C,,-9.4,mm,64.0,,2026-05-03 12:18:48,2026-05-03,39.0°C,-9.4
SEN026,2026-03-31 04:05:30 IST,59.5,F,5.5,MM,60.0,,2026-03-31 04:05:30,2026-03-31,15.277777777777779,5.5
SEN009,2026-02-24 21:29:01 IST,98.4,F,36.1,MM,,,2026-02-24 21:29:01,2026-02-24,36.888888888888886,36.1
SEN011,2026-05-27 22:53:08 IST,67.1,°F,43.5,mm,,,2026-05-27 22:53:08,2026-05-27,19.499999999999996,43.5
SEN006,2026-01-25 06:43:20 IST,38.4,C,30.1,MM,55.0,,2026-01-25 06:43:20,2026-01-25,38.4,30.1
SEN008,20-Feb-2026 08:23:01,18,c,16.7,MM,63.0,,2026-02-20 08:23:01,2026-02-20,18,16.7
SEN010,2026-07-28 08:15:23 IST,32.5°C,,1.41,in,78.0,,2026-07-28 08:15:23,2026-07-28,32.5°C,35.81399999999999
SEN025,2026-05-12 19:13:47,32.2,C,35.5,millimeters,69.0,,2026-05-12 19:13:47,2026-05-12,32.2,35.5
SEN041,2026-01-07 19:38:31 UTC,19,c,16.4,millimeters,46.0,,2026-01-08 01:08:31,2026-01-08,19,16.4
SEN009,2026-04-15 01:39:23 IST,75.9,°F,-44.7,mm,64.0,,2026-04-15 01:39:23,2026-04-15,24.388888888888893,-44.7
SEN034,2026-01-12 09:48:50 IST,66,F,,,67.0,,2026-01-12 09:48:50,2026-01-12,18.88888888888889,
SEN029,2026-06-24 14:25:05 UTC,74.8,Fahrenheit,44.3,mm,70.0,,2026-06-24 19:55:05,2026-06-24,23.77777777777778,44.3
SEN013,2026-01-19 17:11:06 IST,16.5,°C,42.6,MM,,,2026-01-19 17:11:06,2026-01-19,16.5,42.6
SEN013,04/07/2026 01:24,29.7,C,16.5,millimeters,60.0,,2026-04-07 01:24:00,2026-04-07,29.7,16.5
SEN004,06-26-2026 06:29 AM,20,C,-6.4,mm,37.0,,2026-06-26 06:29:00,2026-06-26,20,-6.4
SEN013,10/08/2026 10:12,32.6,Celsius,-46.0,mm,79.0,,2026-10-08 10:12:00,2026-10-08,32.6,-46.0
SEN015,2026-03-22 04:08:01 UTC,79.3,f,22.1,millimeters,46.0,,2026-03-22 09:38:01,2026-03-22,26.27777777777778,22.1
SEN031,2026-01-12 01:36:38 IST,31.2,C,42.5,mm,37.0,,2026-01-12 01:36:38,2026-01-12,31.2,42.5
SEN022,2026-04-22 07:20:57 UTC,68.9,f,15.6,mm,61.0,,2026-04-22 12:50:57,2026-04-22,20.500000000000004,15.6
SEN041,2026-03-05 17:44:18 UTC,38.0°C,,0.99,inch,89.0,,2026-03-05 23:14:18,2026-03-05,38.0°C,25.145999999999997
SEN033,2026-06-29 15:57:46 IST,74.8,f,34.9,mm,49.0,,2026-06-29 15:57:46,2026-06-29,23.77777777777778,34.9
SEN010,2026-06-17T12:34:46,32.4,Celsius,1.67,inch,93.0,,2026-06-17 12:34:46,2026-06-17,32.4,42.418
SEN021,16-May-2026 18:49:51,98.2,F,0.55,inches,61.0,,2026-05-16 18:49:51,2026-05-16,36.77777777777778,13.97
SEN045,2026-05-03 15:48:41 UTC,34.3,c,-4.9,mm,,,2026-05-03 21:18:41,2026-05-03,34.3,-4.9
SEN011,2026-02-06 05:41:58 UTC,62.4,f,1.33,in,83.0,,2026-02-06 11:11:58,2026-02-06,16.88888888888889,33.782
SEN039,2026-05-14 12:26:56 IST,33.8,c,32.8,MM,85.0,,2026-05-14 12:26:56,2026-05-14,33.8,32.8
SEN008,2026-06-20 15:18:11 IST,17.5°C,,4.7,mm,,,2026-06-20 15:18:11,2026-06-20,17.5°C,4.7
SEN022,2026-06-08 18:10:06 IST,73.6,°F,4.7,millimeters,49.0,,2026-06-08 18:10:06,2026-06-08,23.111111111111107,4.7
SEN030,2026-01-22 01:04:07 IST,38.7°C,,12.0,millimeters,87.0,,2026-01-22 01:04:07,2026-01-22,38.7°C,12.0
SEN034,21/03/2026 03:26,35.6°C,,,,30.0,,2026-03-21 03:26:00,2026-03-21,35.6°C,
SEN021,2026-01-06 00:46:39 IST,21.0°C,,41.9,millimeters,64.0,,2026-01-06 00:46:39,2026-01-06,21.0°C,41.9
SEN006,2026-07-05 10:16:15 IST,35.6,°C,10.5,MM,40.0,,2026-07-05 10:16:15,2026-07-05,35.6,10.5
SEN015,2026-06-25 09:29:32,65.7,°F,39.2,mm,53.0,,2026-06-25 09:29:32,2026-06-25,18.72222222222222,39.2
SEN034,2026-02-01 08:34:48 UTC,62.8,°F,1.75,in,74.0,,2026-02-01 14:04:48,2026-02-01,17.11111111111111,44.449999999999996
SEN011,2026-06-16 13:09:10 UTC,93.6,Fahrenheit,24.4,millimeters,,,2026-06-16 18:39:10,2026-06-16,34.22222222222222,24.4
SEN040,2026-07-11 23:43:39 UTC,17.6,°C,35.5,millimeters,,,2026-07-12 05:13:39,2026-07-12,17.6,35.5
SEN012,2026-07-29 21:18:45 IST,69.6,F,41.1,MM,32.0,,2026-07-29 21:18:45,2026-07-29,20.888888888888886,41.1
SEN028,2026-03-27 01:47:38 UTC,83.5,f,45.8,MM,76.0,,2026-03-27 07:17:38,2026-03-27,28.61111111111111,45.8
SEN050,2026-03-02 08:44:13 UTC,32.6°C,,16.7,mm,68.0,,2026-03-02 14:14:13,2026-03-02,32.6°C,16.7
SEN045,2026-08-14 12:06:37 UTC,91.2,Fahrenheit,34.7,MM,77.0,,2026-08-14 17:36:37,2026-08-14,32.888888888888886,34.7
SEN027,07/03/2026,93.4,Fahrenheit,36.8,millimeters,84.0,2026-03-07,2026-07-03 00:00:00,2026-07-03,34.111111111111114,36.8
SEN031,08/02/2026,28.4,C,26.2,millimeters,,2026-02-08,2026-08-02 00:00:00,2026-08-02,28.4,26.2
SEN023,2026-05-23 23:52:04 IST,30.5,C,8.2,mm,38.0,,2026-05-23 23:52:04,2026-05-23,30.5,8.2
SEN048,2026-06-07 15:57:08 IST,21.7,°C,30.8,mm,89.0,,2026-06-07 15:57:08,2026-06-07,21.7,30.8
SEN005,2026-03-22 01:43:29 IST,73.9,Fahrenheit,22.9,mm,60.0,,2026-03-22 01:43:29,2026-03-22,23.277777777777782,22.9
SEN007,2026-09-06 08:30:06 UTC,23.6,°C,22.2,millimeters,,,2026-09-06 14:00:06,2026-09-06,23.6,22.2
SEN021,2026-09-03T09:30:00,93.9,f,0.4,mm,94.0,,2026-09-03 09:30:00,2026-09-03,34.388888888888886,0.4
SEN013,2026-07-05 14:59:45 UTC,79.5,°F,,,41.0,,2026-07-05 20:29:45,2026-07-05,26.38888888888889,
SEN001,2026-07-12 04:24:50 IST,19.9°C,,0.39,inches,,,2026-07-12 04:24:50,2026-07-12,19.9°C,9.906
SEN010,2026-02-26 22:03:24 IST,39.2°C,,7.8,millimeters,32.0,,2026-02-26 22:03:24,2026-02-26,39.2°C,7.8
SEN027,08-06-2026 11:52 PM,74.5,f,17.3,MM,81.0,,2026-08-06 23:52:00,2026-08-06,23.61111111111111,17.3
SEN019,24-Jul-2026 16:38:28,19.9,Celsius,27.5,millimeters,44.0,,2026-07-24 16:38:28,2026-07-24,19.9,27.5
SEN036,2026-08-03 04:04:49 IST,29.4°C,,16.8,mm,82.0,,2026-08-03 04:04:49,2026-08-03,29.4°C,16.8
SEN020,2026-04-15 11:40:38 UTC,39.0°C,,40.6,millimeters,53.0,,2026-04-15 17:10:38,2026-04-15,39.0°C,40.6
SEN001,2026-05-14 13:42:38 UTC,28,°C,1.89,inch,,,2026-05-14 19:12:38,2026-05-14,28,48.00599999999999
SEN021,2026-06-23 23:14:43 IST,37.7°C,,34.1,MM,93.0,,2026-06-23 23:14:43,2026-06-23,37.7°C,34.1
SEN023,2026-05-26 10:53:28 UTC,82.9,Fahrenheit,12.7,MM,76.0,,2026-05-26 16:23:28,2026-05-26,28.277777777777782,12.7
SEN019,2026-09-05 20:47:14 UTC,18.8,Celsius,-25.9,mm,50.0,,2026-09-06 02:17:14,2026-09-06,18.8,-25.9
SEN007,08-18-2026 08:08 PM,25.8,C,47.4,millimeters,64.0,,2026-08-18 20:08:00,2026-08-18,25.8,47.4
SEN020,2026-04-24 22:43:15 UTC,28.7,C,18.0,MM,30.0,,2026-04-25 04:13:15,2026-04-25,28.7,18.0
SEN015,2026-07-16 08:17:03 IST,73.2,f,39.1,MM,76.0,,2026-07-16 08:17:03,2026-07-16,22.88888888888889,39.1
SEN042,2026-06-17 03:54:54 UTC,23.5,C,6.7,MM,,,2026-06-17 09:24:54,2026-06-17,23.5,6.7
SEN036,2026-02-16 09:17:39 UTC,15,C,0.29,in,67.0,,2026-02-16 14:47:39,2026-02-16,15,7.365999999999999
SEN049,2026-06-11 22:41:51 IST,27.2,C,37.0,mm,,,2026-06-11 22:41:51,2026-06-11,27.2,37.0
SEN003,2026-03-14 20:36:15 IST,96.3,F,40.8,mm,41.0,,2026-03-14 20:36:15,2026-03-14,35.72222222222222,40.8
SEN044,05-25-2026 07:19 PM,93.2,°F,40.6,millimeters,47.0,,2026-05-25 19:19:00,2026-05-25,34.0,40.6
SEN049,2026-05-09 01:54:59 IST,25.7,c,4.0,millimeters,79.0,,2026-05-09 01:54:59,2026-05-09,25.7,4.0
SEN023,2026-04-01 19:28:33 IST,15.7,C,35.6,MM,62.0,,2026-04-01 19:28:33,2026-04-01,15.7,35.6
SEN020,2026-04-09 03:36:28 IST,37.9,c,16.5,MM,66.0,,2026-04-09 03:36:28,2026-04-09,37.9,16.5
SEN037,2026-02-01 09:54:12 IST,98.6,f,27.9,mm,72.0,,2026-02-01 09:54:12,2026-02-01,37.0,27.9
SEN008,2026-04-07 02:48:58 UTC,31.3°C,,6.2,millimeters,54.0,,2026-04-07 08:18:58,2026-04-07,31.3°C,6.2
SEN009,2026-01-28 09:42:07 UTC,19.9,Celsius,36.5,MM,72.0,,2026-01-28 15:12:07,2026-01-28,19.9,36.5
SEN036,07/05/2026 17:57,17.1°C,,42.8,MM,66.0,,2026-07-05 17:57:00,2026-07-05,17.1°C,42.8
SEN029,2026-05-10 20:01:53 IST,91.9,f,1.73,inch,82.0,,2026-05-10 20:01:53,2026-05-10,33.27777777777778,43.942
SEN010,2026-06-11 09:24:33 UTC,64.2,f,7.2,millimeters,44.0,,2026-06-11 14:54:33,2026-06-11,17.88888888888889,7.2
SEN038,2026-07-13T16:53:33,83.1,F,,,82.0,,2026-07-13 16:53:33,2026-07-13,28.388888888888886,
SEN012,2026-03-29 22:20:56 UTC,90.5,°F,27.2,mm,42.0,,2026-03-30 03:50:56,2026-03-30,32.5,27.2
SEN028,2026-01-17 08:44:52 IST,33.6,c,48.5,MM,78.0,,2026-01-17 08:44:52,2026-01-17,33.6,48.5
SEN003,2026-01-07T12:56:32,38.7°C,,-15.0,mm,83.0,,2026-01-07 12:56:32,2026-01-07,38.7°C,-15.0
SEN034,2026-03-17T02:45:40,23.4,C,37.8,millimeters,93.0,,2026-03-17 02:45:40,2026-03-17,23.4,37.8
SEN022,2026-06-01 09:09:20 IST,37.2,°C,27.0,millimeters,64.0,,2026-06-01 09:09:20,2026-06-01,37.2,27.0
SEN039,2026-05-30 11:44:22 UTC,27.4,Celsius,41.2,MM,90.0,,2026-05-30 17:14:22,2026-05-30,27.4,41.2
SEN033,2026-09-05 21:31:49 IST,16.2°C,,2.3,millimeters,52.0,,2026-09-05 21:31:49,2026-09-05,16.2°C,2.3
SEN042,2026-02-05 08:23:22 UTC,28.2,c,1.82,inches,69.0,,2026-02-05 13:53:22,2026-02-05,28.2,46.228
SEN008,2026-05-15 07:59:22 IST,30.3,C,-37.5,mm,84.0,,2026-05-15 07:59:22,2026-05-15,30.3,-37.5
SEN029,2026-02-26 19:05:13 UTC,32.6,c,0.2,in,34.0,,2026-02-27 00:35:13,2026-02-27,32.6,5.08
SEN039,2026-02-10 00:49:15 UTC,34.3,C,19.9,millimeters,39.0,,2026-02-10 06:19:15,2026-02-10,34.3,19.9
SEN039,2026-07-28 16:16:48 UTC,29.7,c,18.0,MM,71.0,,2026-07-28 21:46:48,2026-07-28,29.7,18.0
SEN043,27/05/2026 20:08,38.6,c,47.3,mm,88.0,,2026-05-27 20:08:00,2026-05-27,38.6,47.3
SEN026,2026-03-16 16:01:49 UTC,68.2,f,0.43,in,61.0,,2026-03-16 21:31:49,2026-03-16,20.11111111111111,10.921999999999999
SEN020,2026-06-16 20:09:53 UTC,31.1°C,,13.9,mm,,,2026-06-17 01:39:53,2026-06-17,31.1°C,13.9
SEN048,22-Jan-2026 10:29:22,75.6,Fahrenheit,27.7,millimeters,67.0,,2026-01-22 10:29:22,2026-01-22,24.222222222222218,27.7
SEN020,2026-01-14 14:42:53 IST,25.7,C,1.84,inch,56.0,,2026-01-14 14:42:53,2026-01-14,25.7,46.736
SEN029,2026-07-14 15:38:49 IST,17.2°C,,-24.3,mm,78.0,,2026-07-14 15:38:49,2026-07-14,17.2°C,-24.3
SEN034,23/07/2026,84,°F,48.2,millimeters,51.0,2026-07-23,2026-07-23 00:00:00,2026-07-23,28.88888888888889,48.2
SEN008,2026-07-06 06:45:51 IST,70.7,f,0.33,inches,55.0,,2026-07-06 06:45:51,2026-07-06,21.5,8.382
SEN030,2026-07-12 17:03:07 IST,36.3°C,,33.2,millimeters,84.0,,2026-07-12 17:03:07,2026-07-12,36.3°C,33.2
UNKNOWN,2026-07-31 14:18:56 UTC,94.5,Fahrenheit,34.6,millimeters,51.0,,2026-07-31 19:48:56,2026-07-31,34.72222222222222,34.6
SEN015,2026-04-03 01:21:19 UTC,87.6,F,,,69.0,,2026-04-03 06:51:19,2026-04-03,30.88888888888889,
SEN022,2026-08-29 00:09:29 UTC,83.5,f,1.4,inches,70.0,,2026-08-29 05:39:29,2026-08-29,28.61111111111111,35.559999999999995
SEN046,09/03/2026 14:48,93.6,Fahrenheit,7.0,mm,48.0,,2026-09-03 14:48:00,2026-09-03,34.22222222222222,7.0
SEN022,2026-04-10 08:13:38 UTC,17,C,34.7,MM,36.0,,2026-04-10 13:43:38,2026-04-10,17,34.7
SEN004,2026-03-24 00:46:26 IST,97.7,°F,0.8,inches,,,2026-03-24 00:46:26,2026-03-24,36.5,20.32
SEN028,2026-03-30 10:42:02 UTC,19.1,c,0.03,inches,37.0,,2026-03-30 16:12:02,2026-03-30,19.1,0.7619999999999999
SEN001,2026-05-26 12:06:55 UTC,78.4,f,0.48,inches,72.0,,2026-05-26 17:36:55,2026-05-26,25.777777777777782,12.191999999999998
SEN011,01-07-2026 05:26 AM,34.1°C,,1.57,inches,61.0,,2026-01-07 05:26:00,2026-01-07,34.1°C,39.878
SEN023,2026-01-10 16:34:45 UTC,39.9,C,19.9,millimeters,61.0,,2026-01-10 22:04:45,2026-01-10,39.9,19.9
SEN012,2026-03-18 03:27:30 UTC,37.1,c,42.8,millimeters,93.0,,2026-03-18 08:57:30,2026-03-18,37.1,42.8
SEN021,2026-01-26 20:10:17 IST,24.9°C,,0.63,in,42.0,,2026-01-26 20:10:17,2026-01-26,24.9°C,16.002
SEN045,2026-01-13 18:18:50 IST,31.5,C,31.3,MM,30.0,,2026-01-13 18:18:50,2026-01-13,31.5,31.3
SEN044,2026-06-04 07:44:45 UTC,29.7,c,22.2,millimeters,,,2026-06-04 13:14:45,2026-06-04,29.7,22.2
SEN006,2026-01-24 01:06:57 UTC,62.6,f,0.95,inch,62.0,,2026-01-24 06:36:57,2026-01-24,17.0,24.13
SEN019,2026-01-04 20:04:21 IST,36.2,c,1.5,inch,,,2026-01-04 20:04:21,2026-01-04,36.2,38.099999999999994
SEN019,2026-02-10 01:21:34 UTC,101.7,°F,45.3,mm,35.0,,2026-02-10 06:51:34,2026-02-10,38.72222222222222,45.3
SEN003,2026-05-07 03:19:01 IST,95.9,f,33.5,mm,47.0,,2026-05-07 03:19:01,2026-05-07,35.5,33.5
SEN004,2026-05-16 02:22:30,96.8,Fahrenheit,13.8,MM,39.0,,2026-05-16 02:22:30,2026-05-16,36.0,13.8
SEN022,2026-03-30 10:08:32 IST,18.4°C,,13.2,mm,72.0,,2026-03-30 10:08:32,2026-03-30,18.4°C,13.2
SEN043,2026-05-27 21:13:32,84.4,°F,8.8,mm,42.0,,2026-05-27 21:13:32,2026-05-27,29.11111111111111,8.8
SEN018,01-25-2026 09:33 AM,36.2,C,30.4,millimeters,71.0,,2026-01-25 09:33:00,2026-01-25,36.2,30.4
SEN005,2026-06-13 08:37:48 UTC,82.6,f,30.1,mm,63.0,,2026-06-13 14:07:48,2026-06-13,28.111111111111107,30.1
SEN022,2026-07-25 22:47:51 UTC,34.5,C,38.4,MM,58.0,,2026-07-26 04:17:51,2026-07-26,34.5,38.4
SEN016,14-Jun-2026 09:36:46,36.5,c,-18.2,mm,82.0,,2026-06-14 09:36:46,2026-06-14,36.5,-18.2
SEN008,2026-07-21 09:57:08,79.9,°F,0.87,in,45.0,,2026-07-21 09:57:08,2026-07-21,26.611111111111114,22.098
SEN020,2026-01-02 20:24:18 IST,84.6,Fahrenheit,10.3,mm,94.0,,2026-01-02 20:24:18,2026-01-02,29.22222222222222,10.3
SEN013,2026-01-03T02:47:10,21.8,c,0.41,inch,67.0,,2026-01-03 02:47:10,2026-01-03,21.8,10.413999999999998
SEN032,2026-06-18 19:54:13 IST,29.4,Celsius,24.1,mm,59.0,,2026-06-18 19:54:13,2026-06-18,29.4,24.1
SEN040,2026-07-19 10:19:39 UTC,18.8,Celsius,1.71,inch,73.0,,2026-07-19 15:49:39,2026-07-19,18.8,43.434
UNKNOWN,2026-08-22 14:58:14 UTC,24.2,°C,28.4,MM,50.0,,2026-08-22 20:28:14,2026-08-22,24.2,28.4
SEN029,2026-03-09 03:19:01 IST,30.7°C,,40.9,mm,59.0,,2026-03-09 03:19:01,2026-03-09,30.7°C,40.9
SEN022,2026-04-13 00:19:28 UTC,23.2°C,,-4.3,mm,59.0,,2026-04-13 05:49:28,2026-04-13,23.2°C,-4.3
SEN042,2026-05-08 03:53:46 UTC,28.5,°C,26.9,millimeters,57.0,,2026-05-08 09:23:46,2026-05-08,28.5,26.9
SEN013,2026-08-21 12:43:11 UTC,37.6,C,-38.3,mm,85.0,,2026-08-21 18:13:11,2026-08-21,37.6,-38.3
SEN007,2026-03-27 00:58:00,29.8,c,2.6,MM,34.0,,2026-03-27 00:58:00,2026-03-27,29.8,2.6
SEN013,2026-07-23 16:02:28 UTC,87.1,°F,0.64,inches,,,2026-07-23 21:32:28,2026-07-23,30.61111111111111,16.256
SEN006,2026-01-17 13:55:43 UTC,102.4,f,32.6,MM,,,2026-01-17 19:25:43,2026-01-17,39.111111111111114,32.6
SEN037,2026-05-15 02:34:37 IST,32.3,c,1.3,millimeters,32.0,,2026-05-15 02:34:37,2026-05-15,32.3,1.3
SEN049,2026-02-06 19:36:40 UTC,91.8,Fahrenheit,1.76,inches,86.0,,2026-02-07 01:06:40,2026-02-07,33.22222222222222,44.704
SEN023,2026-02-16 10:30:13 UTC,37.4°C,,12.3,MM,,,2026-02-16 16:00:13,2026-02-16,37.4°C,12.3
SEN035,2026-04-11 19:19:35 UTC,103.3,Fahrenheit,26.8,mm,64.0,,2026-04-12 00:49:35,2026-04-12,39.611111111111114,26.8
SEN008,2026-06-01 19:20:19 UTC,89.6,Fahrenheit,,,60.0,,2026-06-02 00:50:19,2026-06-02,32.0,
SEN030,2026-05-02 01:16:14 UTC,19.6,c,40.0,MM,43.0,,2026-05-02 06:46:14,2026-05-02,19.6,40.0
SEN039,2026-08-08 07:52:50 IST,30.5,C,34.4,mm,78.0,,2026-08-08 07:52:50,2026-08-08,30.5,34.4
SEN007,2026-08-19 13:05:26 UTC,69.1,f,22.6,millimeters,62.0,,2026-08-19 18:35:26,2026-08-19,20.611111111111107,22.6
SEN016,2026-01-03 08:10:12 IST,74.1,f,-8.1,mm,,,2026-01-03 08:10:12,2026-01-03,23.388888888888886,-8.1
SEN043,2026-06-04 14:00:39 UTC,33.5,c,1.6,in,90.0,,2026-06-04 19:30:39,2026-06-04,33.5,40.64
SEN008,2026-08-29 10:29:03 IST,20.6,C,1.06,in,93.0,,2026-08-29 10:29:03,2026-08-29,20.6,26.924
SEN046,2026-01-13 14:56:50 IST,28.8,c,31.7,mm,78.0,,2026-01-13 14:56:50,2026-01-13,28.8,31.7
SEN003,10-May-2026 09:21:15,76.3,Fahrenheit,40.3,millimeters,83.0,,2026-05-10 09:21:15,2026-05-10,24.61111111111111,40.3
SEN041,03-16-2026 03:10 AM,19.9,Celsius,37.5,mm,33.0,,2026-03-16 03:10:00,2026-03-16,19.9,37.5
SEN004,2026-02-26 13:39:44 IST,77,°F,36.9,millimeters,58.0,,2026-02-26 13:39:44,2026-02-26,25.0,36.9
SEN008,2026-05-19 13:06:58 UTC,60.1,f,1.59,inch,,,2026-05-19 18:36:58,2026-05-19,15.61111111111111,40.386
SEN013,2026-08-18 22:27:55 UTC,38.1°C,,14.5,mm,70.0,,2026-08-19 03:57:55,2026-08-19,38.1°C,14.5
SEN044,05-16-2026 08:45 PM,34.5°C,,4.4,mm,49.0,,2026-05-16 20:45:00,2026-05-16,34.5°C,4.4
SEN012,2026-06-03 08:14:00 IST,32.6,°C,0.5,in,59.0,,2026-06-03 08:14:00,2026-06-03,32.6,12.7
SEN027,2026-07-06 09:40:22 UTC,34.5,c,4.6,millimeters,95.0,,2026-07-06 15:10:22,2026-07-06,34.5,4.6
SEN009,2026-05-23 12:00:21 IST,24.9°C,,1.52,inches,49.0,,2026-05-23 12:00:21,2026-05-23,24.9°C,38.608
SEN026,2026-04-21 09:31:32 IST,90,°F,1.74,inches,49.0,,2026-04-21 09:31:32,2026-04-21,32.22222222222222,44.196
SEN042,2026-01-30 01:59:40 UTC,20.6°C,,0.2,in,59.0,,2026-01-30 07:29:40,2026-01-30,20.6°C,5.08
SEN015,2026-01-27 08:05:25 UTC,90,F,9.3,mm,30.0,,2026-01-27 13:35:25,2026-01-27,32.22222222222222,9.3
SEN046,23/07/2026 12:41,73.2,F,1.37,in,63.0,,2026-07-23 12:41:00,2026-07-23,22.88888888888889,34.798
SEN011,19/03/2026 23:41,38.9°C,,44.0,MM,70.0,,2026-03-19 23:41:00,2026-03-19,38.9°C,44.0
SEN028,2026-02-09 15:05:52 IST,16.5,Celsius,6.3,millimeters,55.0,,2026-02-09 15:05:52,2026-02-09,16.5,6.3
UNKNOWN,2026-03-19 07:14:38 UTC,30.3,c,20.9,mm,,,2026-03-19 12:44:38,2026-03-19,30.3,20.9
SEN019,2026-08-04 13:56:58 IST,17.7,c,44.5,MM,65.0,,2026-08-04 13:56:58,2026-08-04,17.7,44.5
SEN024,2026-03-11 17:21:27 UTC,38.8,C,0.83,in,50.0,,2026-03-11 22:51:27,2026-03-11,38.8,21.081999999999997
SEN008,2026-08-19 22:20:59 UTC,36.2,°C,40.5,millimeters,79.0,,2026-08-20 03:50:59,2026-08-20,36.2,40.5
SEN029,2026-03-29 22:01:21 IST,16.9°C,,14.8,MM,62.0,,2026-03-29 22:01:21,2026-03-29,16.9°C,14.8
UNKNOWN,2026-04-05 11:39:09,29.9,C,33.3,MM,74.0,,2026-04-05 11:39:09,2026-04-05,29.9,33.3
SEN024,2026-04-30 21:46:54 IST,24.2,C,6.6,millimeters,84.0,,2026-04-30 21:46:54,2026-04-30,24.2,6.6
SEN042,2026-09-03 09:42:23 IST,30.8,c,25.6,MM,48.0,,2026-09-03 09:42:23,2026-09-03,30.8,25.6
SEN023,2026-02-17 22:41:40,37.8,c,42.3,MM,95.0,,2026-02-17 22:41:40,2026-02-17,37.8,42.3
SEN034,2026-02-19 10:39:08 IST,85.1,F,25.1,mm,40.0,,2026-02-19 10:39:08,2026-02-19,29.5,25.1
