arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,crop_name_clean,date_clean,quantity_quintals
ARR0001957,2026-06-21,MANDI018,Sarson,PBW-343,-365.66,KG,20.0,Mustard,2026-06-21,-3.6566
ARR0009344,2026/06/06,MANDI011,WHEAT,Pusa-1121,228.47,Q,50.0,Wheat,2026-06-06,228.47
ARR0015162,2026/07/12,MANDI050,Maize,HD-2967,42973.0,KG,48.0,Maize,2026-12-07,429.73
ARR0011405,2026-08-12,MANDI008,गन्ना,Local,36171.0,KGS,103.0,Sugarcane,2026-12-08,361.71
ARR0023298,09-May-2026,MANDI045,धान,Local,-454.3,KG,139.0,Rice,2026-05-09,-4.543
ARR0002403,01-Feb-2026,MANDI022,Narma,Premium,382.55,qtl,132.0,Cotton,2026-02-01,382.55
ARR0005185,2026/05/08,MANDI057,कपास,Hybrid,35051.0,KGS,18.0,Cotton,2026-08-05,350.51
ARR0014699,2026/05/20,MANDI034,Cotton,,2588.0,Kilo,24.0,Cotton,2026-05-20,25.88
ARR0023786,01-06-2026,MANDI004,Makka,Premium,30.617,T,26.0,Maize,2026-06-01,306.17
ARR0012720,2026/07/09,MANDI004,कपास,Premium,38681.0,Kilo,85.0,Cotton,2026-09-07,386.81
ARR0008096,04-21-2026,MANDI051,Chawal,Premium,24.134,Tonnes,38.0,Rice,2026-04-21,241.34
ARR0009891,03-Mar-2026,MANDI006,Narma,HD-2967,15.325,T,130.0,Cotton,2026-03-03,153.25
ARR0018324,2026-04-25,MANDI018,corn,Premium,-399.26,Qtl,45.0,Maize,2026-04-25,-399.26
ARR0022327,08-Jun-2026,MANDI048,Basmati,Pusa-1121,2319.0,KG,90.0,Rice,2026-06-08,23.19
ARR0017388,07/08/2026,MANDI027,Maize,,35465.0,Kilo,34.0,Maize,2026-08-07,354.65
ARR0015087,2026-07-05,MANDI037,corn,PBW-343,296.24,qtl,48.0,Maize,2026-05-07,296.24
ARR0022087,2026-08-05,MANDI051,कपास,Local,-210.18,Qtl,144.0,Cotton,2026-05-08,-210.18
ARR0007567,06/01/2026,MANDI026,Sarson,Hybrid,75.44,Qtl,72.0,Mustard,2026-01-06,75.44
ARR0011127,29/08/2026,MANDI021,Ganna,HD-2967,415.86,quintal,16.0,Sugarcane,2026-08-29,415.86
ARR0014720,2026/02/09,MANDI028,Wheat,Premium,348.55,Qtl,58.0,Wheat,2026-09-02,348.55
ARR0024770,2026-01-12,MANDI001,सरसों,PBW-343,-428.42,Qtl,29.0,Mustard,2026-12-01,-428.42
ARR0005369,2026/08/30,MANDI016,Wheat,PBW-343,202.09,quintal,,Wheat,2026-08-30,202.09
ARR0006929,10-May-2026,MANDI046,wheat,Hybrid,459.29,Q,64.0,Wheat,2026-05-10,459.29
ARR0021046,08-26-2026,MANDI044,Paddy,Hybrid,7.636,T,76.0,Rice,2026-08-26,76.36
ARR0008902,2026/08/30,MANDI024,मक्का,Pusa-1121,101.78,qtl,51.0,Maize,2026-08-30,101.78
ARR0011796,2026-06-02,MANDI047,Sarson,HD-2967,6463.0,Kilo,133.0,Mustard,2026-02-06,64.63
ARR0011269,26-Jan-2026,MANDI037,sugarcane,Hybrid,307.64,qtl,136.0,Sugarcane,2026-01-26,307.64
ARR0022629,25.07.2026,MANDI023,Rice,PBW-343,41846.0,Kilo,145.0,Rice,2026-07-25,418.46
ARR0024950,05-26-2026,MANDI026,Sarson,Local,45.512,tonnes,119.0,Mustard,2026-05-26,455.12
ARR0009461,07.03.2026,MANDI003,सरसों,HD-2967,2602.0,Kilo,45.0,Mustard,2026-03-07,26.02
ARR0002463,02-07-2026,MANDI029,GEHUN,PBW-343,36.900999999999996,MT,76.0,Wheat,2026-07-02,369.01000000000005
ARR0016653,07-07-2026,MANDI012,गन्ना,Local,28.383999999999997,T,,Sugarcane,2026-07-07,283.84
ARR0012943,23.02.2026,MANDI057,sugarcane,HD-2967,6889.0,Kgs,142.0,Sugarcane,2026-02-23,68.89
ARR0011709,05-17-2026,MANDI033,Narma,,47877.0,Kilo,122.0,Cotton,2026-05-17,478.77
ARR0016456,02/06/2026,MANDI013,Narma,Premium,11935.0,kg,42.0,Cotton,2026-06-02,119.35
ARR0023261,10.03.2026,MANDI035,Kanak,,60.69,Qtl,79.0,Wheat,2026-03-10,60.69
ARR0006510,2026/05/04,MANDI029,Sarso,HD-2967,208.27,Qtl,,Mustard,2026-04-05,208.27
ARR0019206,2026/07/27,MANDI055,Ganne,Premium,435.06,Q,,Sugarcane,2026-07-27,435.06
ARR0000590,2026/06/04,MANDI055,Wheat,Premium,427.65,quintal,115.0,Wheat,2026-04-06,427.65
ARR0016550,05.03.2026,MANDI024,Wheat,Premium,14.11,MT,90.0,Wheat,2026-03-05,141.1
ARR0008849,17-May-2026,MANDI030,Ganne,Pusa-1121,37.178,T,73.0,Sugarcane,2026-05-17,371.78
ARR0004625,2026-05-10,MANDI057,Cotton,Hybrid,345.38,qtl,,Cotton,2026-10-05,345.38
ARR0020143,06-21-2026,MANDI033,Sarso,Hybrid,311.17,Quintals,107.0,Mustard,2026-06-21,311.17
ARR0006846,08/04/2026,MANDI043,wheat,HD-2967,137.89,Q,43.0,Wheat,2026-04-08,137.89
ARR0018413,29-Mar-2026,MANDI050,Mustard,PBW-343,-69.57,KG,31.0,Mustard,2026-03-29,-0.6957
ARR0008870,2026-01-26,MANDI031,Mustard,PBW-343,6709.999999999999,kg,103.0,Mustard,2026-01-26,67.1
ARR0021396,2026/03/26,MANDI056,corn,HD-2967,361.5,Q,142.0,Maize,2026-03-26,361.5
ARR0009425,06-Jan-2026,MANDI033,चावल,Local,39.882999999999996,T,110.0,Rice,2026-01-06,398.83000000000004
ARR0005455,07/01/2026,MANDI029,Ganna,Pusa-1121,8.509,Tonnes,137.0,Sugarcane,2026-01-07,85.09
ARR0001450,2026/02/02,MANDI004,Sugarcane,,3080.0,kg,97.0,Sugarcane,2026-02-02,30.8
ARR0015850,24.01.2026,MANDI003,Makka,PBW-343,-30.25,Qtl,44.0,Maize,2026-01-24,-30.25
ARR0022031,24/03/2026,MANDI017,Ganna,,-242.4,KG,127.0,Sugarcane,2026-03-24,-2.424
ARR0017281,24/01/2026,MANDI021,Corn,Pusa-1121,497.36,Q,68.0,Maize,2026-01-24,497.36
,02-Mar-2026,MANDI052,mustard,PBW-343,272.39,Q,124.0,Mustard,2026-03-02,272.39
ARR0001588,26.06.2026,MANDI028,Ganna,Hybrid,35.893,T,66.0,Sugarcane,2026-06-26,358.93
ARR0013559,19/01/2026,MANDI045,कपास,HD-2967,-343.06,Qtl,13.0,Cotton,2026-01-19,-343.06
ARR0018104,2026-07-19,MANDI045,Kapas,Local,442.28,Qtl,57.0,Cotton,2026-07-19,442.28
ARR0008807,08/04/2026,MANDI025,सरसों,Premium,15191.0,Kgs,125.0,Mustard,2026-04-08,151.91
,28-Jun-2026,MANDI002,Sarson,HD-2967,48503.0,KGS,99.0,Mustard,2026-06-28,485.03
,11.01.2026,MANDI053,Cotton,Pusa-1121,327.55,Qtl,57.0,Cotton,2026-01-11,327.55
ARR0006079,2026-05-13,MANDI042,गन्ना,HD-2967,22530.0,KGS,9.0,Sugarcane,2026-05-13,225.3
ARR0010957,15.06.2026,MANDI017,Paddy,Pusa-1121,-237.88,KG,72.0,Rice,2026-06-15,-2.3788
ARR0024471,2026-02-12,MANDI013,Corn,Premium,45994.0,KG,,Maize,2026-12-02,459.94
ARR0004007,04-13-2026,MANDI022,paddy,Hybrid,15594.999999999998,KG,115.0,Rice,2026-04-13,155.95
ARR0004940,01-30-2026,MANDI036,Makki,Hybrid,99.0,qtl,,Maize,2026-01-30,99.0
,2026-05-25,MANDI004,चावल,HD-2967,433.34,Q,81.0,Rice,2026-05-25,433.34
ARR0018396,01-23-2026,MANDI022,Ganne,Hybrid,424.95,qtl,5.0,Sugarcane,2026-01-23,424.95
ARR0005899,13/04/2026,MANDI003,कपास,Pusa-1121,481.78,Qtl,,Cotton,2026-04-13,481.78
ARR0014366,14.04.2026,MANDI044,Paddy,Hybrid,18.962,MT,89.0,Rice,2026-04-14,189.62
ARR0022403,02/07/2026,MANDI023,paddy,Pusa-1121,463.38,Qtl,112.0,Rice,2026-07-02,463.38
ARR0016969,05/04/2026,MANDI007,cotton,Pusa-1121,442.8,qtl,12.0,Cotton,2026-04-05,442.8
ARR0020317,24/02/2026,MANDI041,Kapas,HD-2967,162.68,Quintals,71.0,Cotton,2026-02-24,162.68
ARR0013158,19/04/2026,MANDI022,Ganne,Pusa-1121,280.12,Q,15.0,Sugarcane,2026-04-19,280.12
ARR0001261,09.02.2026,MANDI055,Kanak,,400.14,Q,43.0,Wheat,2026-02-09,400.14
ARR0000311,14/03/2026,MANDI032,Sarson,Local,26177.999999999996,KGS,44.0,Mustard,2026-03-14,261.78
ARR0001717,2026/06/08,MANDI020,Mustard,PBW-343,11423.0,kg,32.0,Mustard,2026-08-06,114.23
ARR0002053,2026/05/22,MANDI032,Ganne,Pusa-1121,-195.63,Qtl,37.0,Sugarcane,2026-05-22,-195.63
ARR0004669,2026-02-02,MANDI043,Sarso,Premium,431.28,Q,82.0,Mustard,2026-02-02,431.28
ARR0004299,01/06/2026,MANDI014,कपास,,15902.000000000002,KG,,Cotton,2026-06-01,159.02
ARR0003784,2026/03/28,MANDI042,Basmati,Premium,32.22,Quintals,7.0,Rice,2026-03-28,32.22
ARR0001009,08-08-2026,MANDI031,cotton,Hybrid,497.95,Quintals,36.0,Cotton,2026-08-08,497.95
ARR0007348,07-15-2026,MANDI045,Kapas,Hybrid,-15.45,Qtl,149.0,Cotton,2026-07-15,-15.45
ARR0010378,06-Apr-2026,MANDI001,cotton,Local,156.02,qtl,108.0,Cotton,2026-04-06,156.02
ARR0022488,19/05/2026,MANDI011,मक्का,Premium,9.096,T,112.0,Maize,2026-05-19,90.96000000000001
ARR0009879,04-03-2026,MANDI013,Maize,Hybrid,30.835,MT,47.0,Maize,2026-03-04,308.35
ARR0013160,30-May-2026,MANDI022,paddy,Pusa-1121,33615.0,Kilo,100.0,Rice,2026-05-30,336.15
ARR0002774,2026-06-23,MANDI055,सरसों,Pusa-1121,335.91,quintal,147.0,Mustard,2026-06-23,335.91
ARR0013027,08-11-2026,MANDI003,गेहूं,Hybrid,200.63,quintal,20.0,Wheat,2026-11-08,200.63
ARR0020444,2026-04-28,MANDI025,Narma,HD-2967,44.1,quintal,140.0,Cotton,2026-04-28,44.1
ARR0012949,02-15-2026,MANDI029,GEHUN,Premium,350.68,Quintals,54.0,Wheat,2026-02-15,350.68
ARR0016475,27/01/2026,MANDI053,sugarcane,,5.7700000000000005,T,,Sugarcane,2026-01-27,57.7
ARR0007280,05-12-2026,MANDI052,Paddy,Local,14.108,MT,,Rice,2026-12-05,141.08
ARR0002673,2026/08/24,MANDI051,Kapas,Premium,376.77,Quintals,106.0,Cotton,2026-08-24,376.77
ARR0016261,14/07/2026,MANDI054,GEHUN,Pusa-1121,335.14,Q,74.0,Wheat,2026-07-14,335.14
ARR0009176,23-Jan-2026,MANDI017,Makka,Hybrid,404.17,Q,123.0,Maize,2026-01-23,404.17
ARR0019310,03/01/2026,MANDI038,Mustard,,10.259,MT,113.0,Mustard,2026-01-03,102.59
ARR0000250,25/04/2026,MANDI006,Makki,Local,137.95,Quintals,128.0,Maize,2026-04-25,137.95
ARR0005885,09/02/2026,MANDI003,Kapas,Premium,183.34,Quintals,,Cotton,2026-02-09,183.34
ARR0018726,31/03/2026,MANDI022,सरसों,Local,11676.0,KGS,68.0,Mustard,2026-03-31,116.76
ARR0022735,02-02-2026,MANDI040,Gehun,Premium,38.46,quintal,133.0,Wheat,2026-02-02,38.46
ARR0023306,01-26-2026,MANDI014,Kapas,,26.74,MT,31.0,Cotton,2026-01-26,267.4
ARR0013781,09-Jun-2026,MANDI005,गन्ना,Premium,32668.0,kg,,Sugarcane,2026-06-09,326.68
ARR0020561,03-Jan-2026,MANDI018,Corn,PBW-343,270.79,quintal,33.0,Maize,2026-01-03,270.79
ARR0000628,2026/02/23,MANDI012,mustard,Pusa-1121,23586.0,KGS,104.0,Mustard,2026-02-23,235.86
ARR0021147,02-13-2026,MANDI007,Kapas,Local,89.51,Quintals,,Cotton,2026-02-13,89.51
ARR0013273,2026-01-30,MANDI018,Sarso,PBW-343,-186.79,Qtl,,Mustard,2026-01-30,-186.79
ARR0022718,2026-04-19,MANDI023,corn,Premium,2.105,MT,48.0,Maize,2026-04-19,21.05
ARR0004766,2026-07-06,MANDI030,Ganna,Premium,25198.0,Kgs,126.0,Sugarcane,2026-06-07,251.98
ARR0023701,04-16-2026,MANDI017,Wheat,Pusa-1121,20072.0,Kgs,80.0,Wheat,2026-04-16,200.72
ARR0016513,2026-03-18,MANDI057,Sugarcane,PBW-343,276.25,qtl,,Sugarcane,2026-03-18,276.25
ARR0023084,20-Jun-2026,MANDI003,Ganne,Pusa-1121,19700.0,Kilo,,Sugarcane,2026-06-20,197.0
ARR0021513,22/02/2026,MANDI023,Gehun,Local,41.912,MT,34.0,Wheat,2026-02-22,419.12
ARR0013783,07/04/2026,MANDI052,Makki,Hybrid,-61.36,KG,45.0,Maize,2026-04-07,-0.6136
ARR0006996,10-Feb-2026,MANDI045,Makki,Premium,-307.88,Qtl,,Maize,2026-02-10,-307.88
ARR0021930,13/08/2026,MANDI026,Basmati,Premium,8.561,tonnes,123.0,Rice,2026-08-13,85.61
ARR0018783,2026/08/29,MANDI006,कपास,,24052.0,Kgs,5.0,Cotton,2026-08-29,240.52
ARR0006306,01-14-2026,MANDI007,Gehun,Local,248.87,Q,82.0,Wheat,2026-01-14,248.87
ARR0024146,24-Aug-2026,MANDI054,mustard,PBW-343,157.26,Qtl,38.0,Mustard,2026-08-24,157.26
ARR0012393,06-06-2026,MANDI035,Sarson,Local,48.788,T,45.0,Mustard,2026-06-06,487.88
ARR0017571,27.04.2026,MANDI027,sugarcane,Hybrid,38.138,MT,76.0,Sugarcane,2026-04-27,381.38
,04/01/2026,MANDI005,Cotton,Pusa-1121,9.018,MT,149.0,Cotton,2026-01-04,90.18
ARR0010704,2026-02-02,MANDI055,गेहूं,PBW-343,17420.0,Kgs,133.0,Wheat,2026-02-02,174.2
ARR0009221,27.08.2026,MANDI013,Kanak,,162.14,Qtl,,Wheat,2026-08-27,162.14
ARR0004248,05/05/2026,MANDI041,Ganna,Local,2766.0,KGS,35.0,Sugarcane,2026-05-05,27.66
ARR0011274,2026/07/15,MANDI050,Kapas,HD-2967,317.3,qtl,47.0,Cotton,2026-07-15,317.3
ARR0009108,2026-02-05,MANDI026,गन्ना,PBW-343,376.78,Q,100.0,Sugarcane,2026-05-02,376.78
ARR0017481,01-19-2026,MANDI047,Ganna,PBW-343,203.64,Q,100.0,Sugarcane,2026-01-19,203.64
ARR0011242,04-03-2026,MANDI037,Sugarcane,Local,30969.0,Kgs,36.0,Sugarcane,2026-03-04,309.69
ARR0001274,06-18-2026,MANDI019,Mustard,Premium,40214.0,Kilo,109.0,Mustard,2026-06-18,402.14
ARR0005699,08-13-2026,MANDI034,sugarcane,,-245.41,Qtl,84.0,Sugarcane,2026-08-13,-245.41
ARR0010989,2026/02/23,MANDI017,Ganne,PBW-343,46060.0,KG,40.0,Sugarcane,2026-02-23,460.6
ARR0009591,20.08.2026,MANDI032,Kanak,Local,7684.999999999999,Kilo,63.0,Wheat,2026-08-20,76.85
ARR0016568,2026/09/05,MANDI049,cotton,Local,21.485,T,31.0,Cotton,2026-05-09,214.85
ARR0020718,29-Mar-2026,MANDI021,Makka,PBW-343,383.28,quintal,92.0,Maize,2026-03-29,383.28
ARR0021745,19-May-2026,MANDI021,Ganna,,417.49,Quintals,49.0,Sugarcane,2026-05-19,417.49
ARR0022445,2026-08-26,MANDI045,cotton,Pusa-1121,95.06,qtl,,Cotton,2026-08-26,95.06
ARR0015236,2026-08-30,MANDI050,Maize,PBW-343,31543.0,Kilo,53.0,Maize,2026-08-30,315.43
ARR0006514,08-08-2026,MANDI023,wheat,,46987.0,KGS,118.0,Wheat,2026-08-08,469.87
ARR0016080,01-31-2026,MANDI040,Sugarcane,Pusa-1121,21.15,T,97.0,Sugarcane,2026-01-31,211.5
ARR0004568,16/04/2026,MANDI046,Ganne,,65.71,qtl,17.0,Sugarcane,2026-04-16,65.71
ARR0013256,2026-05-28,MANDI050,sugarcane,PBW-343,-299.49,Qtl,129.0,Sugarcane,2026-05-28,-299.49
ARR0010849,21-Apr-2026,MANDI053,Kanak,Local,485.94,Quintals,55.0,Wheat,2026-04-21,485.94
ARR0019248,2026-03-29,MANDI041,Chawal,,488.97,Quintals,13.0,Rice,2026-03-29,488.97
ARR0004993,2026/08/21,MANDI006,धान,,16.788,MT,133.0,Rice,2026-08-21,167.88
ARR0014331,2026/02/05,MANDI047,Sarson,Pusa-1121,14863.999999999998,Kgs,128.0,Mustard,2026-05-02,148.64
ARR0022764,31/01/2026,MANDI003,Gehun,PBW-343,174.01,qtl,147.0,Wheat,2026-01-31,174.01
ARR0021725,2026/04/17,MANDI046,गन्ना,Local,114.39,Q,74.0,Sugarcane,2026-04-17,114.39
ARR0001252,2026-02-25,MANDI047,चावल,Hybrid,5566.0,KGS,54.0,Rice,2026-02-25,55.66
ARR0022726,2026-02-03,MANDI013,Sugarcane,,19.589,Tonnes,134.0,Sugarcane,2026-03-02,195.89
ARR0023927,07/07/2026,MANDI031,कपास,PBW-343,-251.11,KG,91.0,Cotton,2026-07-07,-2.5111000000000003
ARR0012581,05-14-2026,MANDI041,कपास,Pusa-1121,46.768,Tonnes,137.0,Cotton,2026-05-14,467.68
ARR0024340,2026/02/11,MANDI050,Dhaan,Local,11502.0,KG,128.0,Rice,2026-11-02,115.02
ARR0012226,2026-08-14,MANDI057,Sugarcane,PBW-343,176.03,Quintals,24.0,Sugarcane,2026-08-14,176.03
ARR0001052,08-13-2026,MANDI047,Rice,,388.77,qtl,,Rice,2026-08-13,388.77
ARR0014520,02-Sep-2026,MANDI012,corn,Pusa-1121,21.402,tonnes,,Maize,2026-09-02,214.02
ARR0011411,2026/05/20,MANDI025,Ganne,,357.35,Quintals,134.0,Sugarcane,2026-05-20,357.35
ARR0009222,01/04/2026,MANDI039,Ganne,PBW-343,350.04,quintal,131.0,Sugarcane,2026-04-01,350.04
ARR0010235,05.04.2026,MANDI055,mustard,Pusa-1121,23241.0,Kilo,8.0,Mustard,2026-04-05,232.41
ARR0004764,16.05.2026,MANDI009,Sugarcane,HD-2967,45.260000000000005,tonnes,104.0,Sugarcane,2026-05-16,452.6
ARR0009063,04-01-2026,MANDI039,Chawal,Pusa-1121,3.304,Tonnes,113.0,Rice,2026-01-04,33.04
ARR0001875,2026/04/08,MANDI045,मक्का,Local,-98.23,KG,117.0,Maize,2026-08-04,-0.9823000000000001
ARR0020956,2026/01/07,MANDI034,sugarcane,PBW-343,41.952,MT,118.0,Sugarcane,2026-07-01,419.52
ARR0013683,01-26-2026,MANDI029,सरसों,PBW-343,14919.999999999998,kg,133.0,Mustard,2026-01-26,149.2
ARR0024801,17-May-2026,MANDI016,Sarso,Local,411.83,quintal,14.0,Mustard,2026-05-17,411.83
ARR0005832,14.08.2026,MANDI056,wheat,HD-2967,36.62,qtl,,Wheat,2026-08-14,36.62
ARR0023245,11.07.2026,MANDI030,Cotton,PBW-343,9850.0,kg,105.0,Cotton,2026-07-11,98.5
ARR0000192,2026-06-03,MANDI006,Sarson,,310.91,Q,21.0,Mustard,2026-03-06,310.91
ARR0012902,2026/06/28,MANDI035,Dhaan,Premium,34.095,T,136.0,Rice,2026-06-28,340.95
ARR0012630,25/04/2026,MANDI024,corn,Hybrid,-310.32,Qtl,150.0,Maize,2026-04-25,-310.32
ARR0004486,01-Jul-2026,MANDI024,Rice,,48.973,Tonnes,103.0,Rice,2026-07-01,489.73
ARR0003925,04.06.2026,MANDI026,mustard,Pusa-1121,274.63,quintal,96.0,Mustard,2026-06-04,274.63
ARR0009941,06/08/2026,MANDI011,Mustard,Local,37.098,tonnes,25.0,Mustard,2026-08-06,370.98
,2026-05-05,MANDI018,Paddy,Hybrid,18824.0,KG,28.0,Rice,2026-05-05,188.24
ARR0016062,24.06.2026,MANDI054,Sarso,PBW-343,-137.89,Qtl,149.0,Mustard,2026-06-24,-137.89
ARR0019498,08.09.2026,MANDI023,Ganna,Local,-112.73,KG,80.0,Sugarcane,2026-09-08,-1.1273
ARR0018075,2026-06-06,MANDI024,Makka,Hybrid,50.01,Quintals,132.0,Maize,2026-06-06,50.01
ARR0019693,2026-06-05,MANDI040,Maize,PBW-343,169.42,Quintals,6.0,Maize,2026-05-06,169.42
ARR0017889,09-09-2026,MANDI046,चावल,Pusa-1121,146.7,quintal,36.0,Rice,2026-09-09,146.7
ARR0001807,06-11-2026,MANDI034,कपास,Hybrid,2.347,Tonnes,103.0,Cotton,2026-11-06,23.47
ARR0003872,04-20-2026,MANDI025,Gehun,HD-2967,28.69,quintal,47.0,Wheat,2026-04-20,28.69
ARR0003792,01-20-2026,MANDI003,paddy,Premium,12972.999999999998,KGS,8.0,Rice,2026-01-20,129.73
ARR0014155,2026-07-09,MANDI051,Corn,Premium,498.93,Quintals,125.0,Maize,2026-09-07,498.93
,15.08.2026,MANDI013,Sarso,Premium,66.35,Qtl,135.0,Mustard,2026-08-15,66.35
ARR0021534,2026-03-14,MANDI029,WHEAT,Pusa-1121,273.79,quintal,71.0,Wheat,2026-03-14,273.79
ARR0001718,2026/05/19,MANDI031,Sarso,Hybrid,244.4,quintal,106.0,Mustard,2026-05-19,244.4
ARR0002697,03/07/2026,MANDI001,Mustard,PBW-343,-300.93,KG,111.0,Mustard,2026-07-03,-3.0093
ARR0001849,2026-04-06,MANDI004,Rice,Premium,154.33,qtl,142.0,Rice,2026-06-04,154.33
ARR0010624,17.04.2026,MANDI033,सरसों,,20.314,Tonnes,107.0,Mustard,2026-04-17,203.14
ARR0022139,08/06/2026,MANDI048,चावल,Premium,22.182,MT,76.0,Rice,2026-06-08,221.82
ARR0012853,05/01/2026,MANDI045,Ganna,Local,23936.0,KGS,,Sugarcane,2026-01-05,239.36
ARR0006623,18.03.2026,MANDI007,Makki,,14.202000000000002,MT,54.0,Maize,2026-03-18,142.02
ARR0003436,17/05/2026,MANDI041,Rice,PBW-343,43.666000000000004,tonnes,139.0,Rice,2026-05-17,436.65999999999997
ARR0021415,2026-07-06,MANDI010,Narma,Hybrid,20702.0,kg,,Cotton,2026-06-07,207.02
ARR0016527,19/01/2026,MANDI021,Kanak,Hybrid,47347.0,KGS,6.0,Wheat,2026-01-19,473.47
ARR0006772,30-Jan-2026,MANDI023,sugarcane,PBW-343,1.6789999999999998,MT,32.0,Sugarcane,2026-01-30,16.79
ARR0022436,05/05/2026,MANDI027,Sugarcane,Local,232.06,qtl,87.0,Sugarcane,2026-05-05,232.06
ARR0006993,2026-07-26,MANDI020,Dhaan,Hybrid,251.67,Quintals,23.0,Rice,2026-07-26,251.67
ARR0020882,03.09.2026,MANDI003,मक्का,Local,41580.0,kg,91.0,Maize,2026-09-03,415.8
ARR0023641,10-Jan-2026,MANDI013,Basmati,Premium,13.09,Qtl,147.0,Rice,2026-01-10,13.09
ARR0023393,15-Aug-2026,MANDI012,Sarso,,432.44,Q,129.0,Mustard,2026-08-15,432.44
ARR0001757,02-07-2026,MANDI056,Paddy,Hybrid,-76.92,Qtl,13.0,Rice,2026-07-02,-76.92
ARR0016882,01.06.2026,MANDI043,GEHUN,Local,249.88,qtl,74.0,Wheat,2026-06-01,249.88
ARR0006752,03.02.2026,MANDI036,cotton,Premium,37643.0,Kilo,,Cotton,2026-02-03,376.43
ARR0000871,01/07/2026,MANDI040,Chawal,Local,266.36,Q,60.0,Rice,2026-07-01,266.36
ARR0019742,2026/03/24,MANDI056,Ganne,Hybrid,178.77,Q,,Sugarcane,2026-03-24,178.77
ARR0000722,14-Feb-2026,MANDI025,Sarso,Pusa-1121,274.93,qtl,,Mustard,2026-02-14,274.93
ARR0010998,02-06-2026,MANDI031,Sarso,PBW-343,23533.0,KG,142.0,Mustard,2026-06-02,235.33
ARR0017271,11/01/2026,MANDI034,Wheat,HD-2967,6.377000000000001,MT,77.0,Wheat,2026-01-11,63.77000000000001
ARR0019728,14.06.2026,MANDI034,paddy,Premium,-490.38,KG,92.0,Rice,2026-06-14,-4.9038
ARR0008348,13.04.2026,MANDI024,Sarson,HD-2967,32.327,T,,Mustard,2026-04-13,323.27
,2026/01/28,MANDI031,गेहूं,HD-2967,28772.000000000004,Kgs,101.0,Wheat,2026-01-28,287.72
ARR0010939,04-04-2026,MANDI026,Sarso,Hybrid,232.87,Qtl,143.0,Mustard,2026-04-04,232.87
ARR0021325,05-09-2026,MANDI044,Chawal,PBW-343,19.567,T,17.0,Rice,2026-09-05,195.67000000000002
ARR0021406,2026/05/28,MANDI003,Kapas,HD-2967,155.08,Qtl,127.0,Cotton,2026-05-28,155.08
ARR0000315,15-May-2026,MANDI027,Paddy,HD-2967,45.32,tonnes,77.0,Rice,2026-05-15,453.2
ARR0021300,01-Feb-2026,MANDI015,Cotton,Pusa-1121,29248.0,KG,106.0,Cotton,2026-02-01,292.48
ARR0022315,08-17-2026,MANDI017,corn,,36046.0,KGS,,Maize,2026-08-17,360.46
ARR0020589,2026-06-12,MANDI031,Basmati,,32.12,T,,Rice,2026-12-06,321.2
ARR0005851,23-Jul-2026,MANDI016,Kapas,,30.912,T,,Cotton,2026-07-23,309.12
ARR0006130,2026/05/16,MANDI012,Kanak,Pusa-1121,14.368,T,99.0,Wheat,2026-05-16,143.68
ARR0005448,12.04.2026,MANDI030,मक्का,Pusa-1121,350.13,qtl,44.0,Maize,2026-04-12,350.13
ARR0003130,05-15-2026,MANDI013,सरसों,HD-2967,127.48,Q,62.0,Mustard,2026-05-15,127.48
ARR0018381,2026-02-14,MANDI036,Makki,HD-2967,203.03,quintal,67.0,Maize,2026-02-14,203.03
ARR0000911,11.01.2026,MANDI035,Mustard,PBW-343,41633.0,KGS,78.0,Mustard,2026-01-11,416.33
ARR0003969,16/03/2026,MANDI013,cotton,,26.794999999999998,tonnes,29.0,Cotton,2026-03-16,267.95000000000005
ARR0021381,26-Aug-2026,MANDI035,Cotton,Premium,6031.0,kg,105.0,Cotton,2026-08-26,60.31
ARR0022974,03-07-2026,MANDI031,Wheat,Pusa-1121,400.62,Q,32.0,Wheat,2026-07-03,400.62
ARR0010166,01-20-2026,MANDI010,sugarcane,,9566.0,kg,102.0,Sugarcane,2026-01-20,95.66
ARR0000337,2026-09-09,MANDI015,cotton,Hybrid,21.0,Q,,Cotton,2026-09-09,21.0
ARR0024385,2026/07/25,MANDI003,गन्ना,Local,31.76,tonnes,115.0,Sugarcane,2026-07-25,317.6
ARR0021485,22-May-2026,MANDI047,मक्का,Local,46310.0,Kilo,,Maize,2026-05-22,463.1
ARR0010879,2026/01/31,MANDI056,cotton,,336.23,quintal,,Cotton,2026-01-31,336.23
ARR0015917,2026/01/03,MANDI053,कपास,,20311.0,Kilo,61.0,Cotton,2026-03-01,203.11
ARR0011670,07-15-2026,MANDI008,Basmati,PBW-343,135.0,qtl,,Rice,2026-07-15,135.0
ARR0013908,17/06/2026,MANDI048,चावल,HD-2967,126.04,quintal,14.0,Rice,2026-06-17,126.04
ARR0004821,05.07.2026,MANDI029,cotton,Local,347.92,Q,85.0,Cotton,2026-07-05,347.92
ARR0019801,2026/08/03,MANDI009,Dhaan,Premium,24152.0,KGS,,Rice,2026-03-08,241.52
ARR0016692,03/07/2026,MANDI051,Makki,Hybrid,62.41,quintal,51.0,Maize,2026-07-03,62.41
ARR0012101,2026-01-11,MANDI032,WHEAT,Premium,45848.0,Kilo,97.0,Wheat,2026-11-01,458.48
