record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,crop_name_clean,date_clean,min_price_clean,max_price_clean,modal_price_clean,msp_clean
PR000915,2026-04-29,MANDI033,Bathinda,Dhaan,"2,201.01/-","Rs. 2,491","INR 2,346","2,183.00/-",Rice,2026-04-29,2201.01,0.2491,2346.0,2183.0
PR002321,2026-03-14,MANDI003,Ludhiana,Maize,2031.43,"₹2,507.52",2269.48,,Maize,2026-03-14,2031.43,2507.52,2269.48,
PR001472,03-06-2026,MANDI032,Fatehabad,Sugarcane,"INR 3,185",3398.25,"Rs. 3,292",,Sugarcane,2026-06-03,3185.0,3398.25,0.3292,
PR000030,2026/08/13,MANDI021,,गेहूं,1995.4994129989489,"2,129.76/-","2,062.63/-",,Wheat,2026-08-13,1995.4994129989489,2129.76,2062.63,
PR010535,16-Apr-2026,MANDI040,Bathinda,Sugarcane,"INR 3,235",3658.95,"INR 3,447",,Sugarcane,2026-04-16,3235.0,3658.95,3447.0,
PR003015,2026-06-08,MANDI003,Moga,Sarso,5163.73,"5,937.65/-","₹5,550.69","₹5,650.00",Mustard,2026-08-06,5163.73,5937.65,5550.69,5650.0
PR003777,2026-01-24,MANDI042,Karnal,मक्का,2076.33,2572.09,"INR 2,324","2,090.00/-",Maize,2026-01-24,2076.33,2572.09,2324.0,2090.0
PR001260,08/02/2026,MANDI038,Moga,mustard,"₹4,924.12",5690.58,5307.353404135047,5650,Mustard,2026-02-08,4924.12,5690.58,5307.353404135047,5650.0
PR002361,2026-05-03,MANDI026,Patiala,गेहूं,"INR 2,260","₹2,474.31","Rs. 2,367","₹2,275.00",Wheat,2026-03-05,2260.0,2474.31,0.2367,2275.0
PR011734,2026-02-10,MANDI001,Moga,Paddy,1878.98,"₹2,047.50",1963.2396028722278,"INR 2,183",Rice,2026-10-02,1878.98,2047.5,1963.2396028722278,2183.0
PR005814,07/09/2026,MANDI050,,Wheat,"Rs. 2,246",2732.38,"INR 2,489",2275,Wheat,2026-09-07,0.2246,2732.38,2489.0,2275.0
PR011396,21.08.2026,MANDI012,Karnal,Mustard,"Rs. 5,073","6,274.44/-","INR 5,674","₹5,650.00",Mustard,2026-08-21,0.5073,6274.44,5674.0,5650.0
PR002506,2026-03-17,MANDI043,Jalandhar,सरसों,,"Rs. 6,280",5936.81,"Rs. 5,650",Mustard,2026-03-17,,0.628,5936.81,0.565
PR002843,2026/06/06,MANDI005,Bathinda,धान,"₹1,976.10","₹2,126.72","2,051.41/-","₹2,183.00",Rice,2026-06-06,1976.1,2126.72,2051.41,2183.0
PR000850,23/02/2026,MANDI013,Ludhiana,wheat,,2291.326396053292,"INR 2,128","₹2,275.00",Wheat,2026-02-23,,2291.326396053292,2128.0,2275.0
PR007670,2026-05-30,MANDI018,Kurukshetra,चावल,"1,960.26/-",,"Rs. 2,077","₹2,183.00",Rice,2026-05-30,1960.26,,0.2077,2183.0
PR010204,08/07/2026,MANDI039,Jalandhar,Makki,"INR 1,836","₹2,114.00","Rs. 1,975",,Maize,2026-07-08,1836.0,2114.0,0.1975,
PR006752,28.01.2026,MANDI051,Hisar,मक्का,"₹2,091.40","₹2,574.20","2,332.80/-","Rs. 2,090",Maize,2026-01-28,2091.4,2574.2,2332.8,0.209
PR006545,18-Feb-2026,MANDI001,Bathinda,गेहूं,"Rs. 2,104","Rs. 2,522","₹2,312.89","₹2,275.00",Wheat,2026-02-18,0.2104,0.2522,2312.89,2275.0
PR003121,2026/01/03,MANDI004,Ferozepur,Cotton,6713.61,7482.19,7097.9009173510385,"₹6,620.00",Cotton,2026-03-01,6713.61,7482.19,7097.9009173510385,6620.0
PR001697,03.04.2026,MANDI005,Kurukshetra,Cotton,"₹6,068.30",7253.160365701385,"₹6,660.73",,Cotton,2026-04-03,6068.3,7253.160365701385,6660.73,
PR002626,2026-03-27,MANDI003,Karnal,wheat,2269.91,,"₹2,442.71",2275,Wheat,2026-03-27,2269.91,,2442.71,2275.0
PR008260,03-28-2026,MANDI029,,Cotton,6294.47,"7,468.60/-","Rs. 6,882","6,620.00/-",Cotton,2026-03-28,6294.47,7468.6,0.6882,6620.0
PR010802,2026-06-03,MANDI041,,Ganne,"3,364.82/-",4165.36,3765.09,"INR 3,500",Sugarcane,2026-03-06,3364.82,4165.36,3765.09,3500.0
PR011385,2026-03-19,MANDI038,Moga,cotton,"Rs. 6,884","INR 8,019",7451.428782160714,,Cotton,2026-03-19,0.6884,8019.0,7451.428782160714,
PR001378,07-01-2026,MANDI014,Bathinda,paddy,"₹2,221.49","2,449.82/-","INR 2,336",2183,Rice,2026-01-07,2221.49,2449.82,2336.0,2183.0
PR000800,2026-08-28,MANDI053,Kurukshetra,corn,,"₹2,237.55","INR 2,128","INR 2,090",Maize,2026-08-28,,2237.55,2128.0,2090.0
PR003289,2026-08-25,MANDI020,Patiala,Dhaan,"1,910.99/-","₹2,281.48",2096.23,"₹2,183.00",Rice,2026-08-25,1910.99,2281.48,2096.23,2183.0
PR010246,13/06/2026,MANDI011,Fatehabad,Wheat,"2,336.48/-","₹2,821.99","₹2,579.24",,Wheat,2026-06-13,2336.48,2821.99,2579.24,
PR003328,10/05/2026,MANDI042,Ferozepur,Makki,"₹2,090.86","2,494.19/-","₹2,292.52","Rs. 2,090",Maize,2026-05-10,2090.86,2494.19,2292.52,0.209
PR011325,07-01-2026,MANDI001,Karnal,चावल,"INR 1,976","INR 2,453","₹2,214.47",,Rice,2026-01-07,1976.0,2453.0,2214.47,
PR002559,2026-07-11,MANDI020,Fatehabad,Sarso,"4,837.61/-","INR 5,687",5262.28,"INR 5,650",Mustard,2026-11-07,4837.61,5687.0,5262.28,5650.0
PR001585,17.01.2026,MANDI023,Amritsar,Sarson,"5,441.72/-","₹5,813.31",5627.52,"INR 5,650",Mustard,2026-01-17,5441.72,5813.31,5627.52,5650.0
PR011561,01.07.2026,MANDI027,Patiala,Makka,1926.3061573217162,2110.19,"2,018.25/-",2090,Maize,2026-07-01,1926.3061573217162,2110.19,2018.25,2090.0
PR001616,13-Jun-2026,MANDI049,Bathinda,Corn,1881.99,2319.97,"Rs. 2,101",2090,Maize,2026-06-13,1881.99,2319.97,0.2101,2090.0
PR010361,24-Jun-2026,MANDI014,Sirsa,कपास,6603.17,7340.98,"Rs. 6,972",6620,Cotton,2026-06-24,6603.17,7340.98,0.6972,6620.0
PR008765,2026/01/31,MANDI026,Jalandhar,गेहूं,"2,386.50/-",2546.72,2466.61,"Rs. 2,275",Wheat,2026-01-31,2386.5,2546.72,2466.61,0.2275
PR005397,2026-05-09,MANDI004,Moga,paddy,2271.47,"₹2,708.15","Rs. 2,490","INR 2,183",Rice,2026-09-05,2271.47,2708.15,0.249,2183.0
PR002164,04/07/2026,,Ambala,Mustard,,"6,306.80/-","₹5,708.03","₹5,650.00",Mustard,2026-07-04,,6306.8,5708.03,5650.0
PR007233,23/05/2026,MANDI031,,Dhaan,"Rs. 1,952","Rs. 2,170","2,060.90/-","2,183.00/-",Rice,2026-05-23,0.1952,0.217,2060.9,2183.0
PR009622,15-Jan-2026,MANDI015,Amritsar,Ganna,3400.71,"Rs. 3,601","Rs. 3,501","INR 3,500",Sugarcane,2026-01-15,3400.71,0.3601,0.3501,3500.0
PR011026,25.03.2026,MANDI054,Amritsar,Ganne,"Rs. 3,426",4209.06,3817.45,"₹3,500.00",Sugarcane,2026-03-25,0.3426,4209.06,3817.45,3500.0
PR007194,2026/04/05,MANDI056,Ferozepur,GEHUN,"2,013.82/-","Rs. 2,368","INR 2,191","₹2,275.00",Wheat,2026-05-04,2013.82,0.2368,2191.0,2275.0
PR003010,07-17-2026,MANDI052,Kurukshetra,WHEAT,2158.472316425245,"Rs. 2,681","2,419.66/-","Rs. 2,275",Wheat,2026-07-17,2158.472316425245,0.2681,2419.66,0.2275
PR005915,2026-03-29,MANDI001,Patiala,Maize,"₹2,138.23",,"INR 2,363","Rs. 2,090",Maize,2026-03-29,2138.23,,2363.0,0.209
PR003042,25.06.2026,MANDI025,Patiala,sugarcane,"₹2,975.23","3,173.08/-","Rs. 3,074",3500,Sugarcane,2026-06-25,2975.23,3173.08,0.3074,3500.0
PR008510,06.07.2026,MANDI017,Ludhiana,Rice,"INR 2,281","₹2,518.46",2399.76,2183,Rice,2026-07-06,2281.0,2518.46,2399.76,2183.0
PR006424,27.03.2026,,Moga,धान,"₹2,216.98","INR 2,512",2364.69,"INR 2,183",Rice,2026-03-27,2216.98,2512.0,2364.69,2183.0
PR000972,01-18-2026,,Kurukshetra,sugarcane,"₹3,142.91",3822.07,"INR 3,482","₹3,500.00",Sugarcane,2026-01-18,3142.91,3822.07,3482.0,3500.0
PR009406,23/05/2026,MANDI011,Ludhiana,Sugarcane,"₹3,153.24","₹3,672.97",3413.11,"INR 3,500",Sugarcane,2026-05-23,3153.24,3672.97,3413.11,3500.0
PR006621,2026-05-05,MANDI019,Sirsa,मक्का,"₹2,164.49","Rs. 2,425",2294.53,,Maize,2026-05-05,2164.49,0.2425,2294.53,
PR007774,2026/09/05,MANDI055,Karnal,Ganna,"Rs. 3,628",4050.37,3839.41,"Rs. 3,500",Sugarcane,2026-05-09,0.3628,4050.37,3839.41,0.35
PR005074,2026/02/09,,Kurukshetra,Sugarcane,"Rs. 3,048","₹3,719.22","₹3,383.65","3,500.00/-",Sugarcane,2026-09-02,0.3048,3719.22,3383.65,3500.0
PR005910,28/07/2026,MANDI028,Ferozepur,wheat,"INR 2,354",2498.478739347425,"Rs. 2,426",2275,Wheat,2026-07-28,2354.0,2498.478739347425,0.2426,2275.0
PR011686,23-May-2026,MANDI054,Ferozepur,Sugarcane,"Rs. 3,189",3378.66,3283.97,"Rs. 3,500",Sugarcane,2026-05-23,0.3189,3378.66,3283.97,0.35
PR011771,04-22-2026,MANDI040,Hisar,गन्ना,"3,414.21/-",4171.56,3792.88,3500,Sugarcane,2026-04-22,3414.21,4171.56,3792.88,3500.0
PR003153,10-Apr-2026,MANDI051,Amritsar,Mustard,5803.06,7139.32,"₹6,471.19",5650,Mustard,2026-04-10,5803.06,7139.32,6471.19,5650.0
PR005067,2026-08-21,MANDI027,Bathinda,Cotton,"INR 6,407",7258.97,"₹6,833.09","6,620.00/-",Cotton,2026-08-21,6407.0,7258.97,6833.09,6620.0
PR004609,2026/03/06,MANDI021,Karnal,Cotton,"INR 6,135",6524.79,"₹6,330.14",6620,Cotton,2026-06-03,6135.0,6524.79,6330.14,6620.0
PR008972,21.04.2026,MANDI015,Fatehabad,sugarcane,"₹3,609.55",4117.45,3863.5,"₹3,500.00",Sugarcane,2026-04-21,3609.55,4117.45,3863.5,3500.0
PR009606,2026/02/27,MANDI047,Ludhiana,गेहूं,"2,372.37/-","Rs. 2,932",2652.1,,Wheat,2026-02-27,2372.37,0.2932,2652.1,
PR004134,12.03.2026,MANDI046,Jalandhar,Corn,"Rs. 1,896","2,021.65/-","Rs. 1,959","₹2,090.00",Maize,2026-03-12,0.1896,2021.65,0.1959,2090.0
PR000910,07-Aug-2026,MANDI006,Karnal,Paddy,"₹1,919.43",2071.89,"₹1,995.66","₹2,183.00",Rice,2026-08-07,1919.43,2071.89,1995.66,2183.0
PR007354,02-27-2026,MANDI049,Karnal,Sugarcane,"INR 3,224","₹3,493.72","₹3,358.69",,Sugarcane,2026-02-27,3224.0,3493.72,3358.69,
PR004989,29/08/2026,,Jalandhar,Wheat,1945.84,"₹2,397.86","₹2,171.85","Rs. 2,275",Wheat,2026-08-29,1945.84,2397.86,2171.85,0.2275
PR010664,2026/02/17,MANDI023,Moga,Gehun,2364.99,"INR 2,876","Rs. 2,621","Rs. 2,275",Wheat,2026-02-17,2364.99,2876.0,0.2621,0.2275
PR005087,06/07/2026,MANDI039,Hisar,Narma,"INR 5,871","Rs. 6,368",6119.25,,Cotton,2026-07-06,5871.0,0.6368,6119.25,
PR000791,2026/09/04,MANDI030,Kurukshetra,Maize,,2195.41,"Rs. 2,134","₹2,090.00",Maize,2026-04-09,,2195.41,0.2134,2090.0
PR004315,07-15-2026,MANDI008,Amritsar,Sarson,5905.97,"6,561.32/-","Rs. 6,234","Rs. 5,650",Mustard,2026-07-15,5905.97,6561.32,0.6234,0.565
PR004292,20.06.2026,MANDI045,Patiala,Sarso,"INR 5,164",5549.457964847705,"₹5,356.66","Rs. 5,650",Mustard,2026-06-20,5164.0,5549.457964847705,5356.66,0.565
PR002768,2026-03-31,,,Sugarcane,3361.9737848229693,3646.6713256904754,"Rs. 3,504",,Sugarcane,2026-03-31,3361.9737848229693,3646.6713256904754,0.3504,
PR011438,02-18-2026,MANDI039,Fatehabad,Maize,1790.86,,"Rs. 1,929",2090,Maize,2026-02-18,1790.86,,0.1929,2090.0
PR008479,01/08/2026,MANDI048,Fatehabad,Ganna,"₹3,345.04","Rs. 3,846","₹3,595.35",3500,Sugarcane,2026-08-01,3345.04,0.3846,3595.35,3500.0
PR008055,18/05/2026,MANDI020,Fatehabad,मक्का,1795.34,2223.089899004863,"INR 2,009",2090,Maize,2026-05-18,1795.34,2223.089899004863,2009.0,2090.0
PR000247,2026-05-06,MANDI029,Ferozepur,corn,2004.5,"2,253.78/-","2,129.14/-","₹2,090.00",Maize,2026-06-05,2004.5,2253.78,2129.14,2090.0
PR007583,16.05.2026,MANDI011,Sirsa,Corn,2149.88,2566.7,"₹2,358.29","Rs. 2,090",Maize,2026-05-16,2149.88,2566.7,2358.29,0.209
PR001948,04-15-2026,MANDI003,Patiala,cotton,"INR 5,985",7138.63,"Rs. 6,562","Rs. 6,620",Cotton,2026-04-15,5985.0,7138.63,0.6562,0.662
PR000815,22.08.2026,MANDI010,Amritsar,WHEAT,2341.6,2836.08,2588.84,"₹2,275.00",Wheat,2026-08-22,2341.6,2836.08,2588.84,2275.0
PR004384,05-08-2026,MANDI023,Amritsar,सरसों,"5,825.32/-","7,254.73/-","6,540.03/-",5650,Mustard,2026-08-05,5825.32,7254.73,6540.03,5650.0
PR001931,17.02.2026,MANDI030,Moga,Sugarcane,"INR 3,357",3607.93,3482.43,"3,500.00/-",Sugarcane,2026-02-17,3357.0,3607.93,3482.43,3500.0
PR005967,02-03-2026,,Jalandhar,Sarson,5838.65,"₹7,168.18","6,503.42/-","5,650.00/-",Mustard,2026-03-02,5838.65,7168.18,6503.42,5650.0
PR005155,05-15-2026,MANDI026,Moga,Ganna,"₹3,530.78",4027.12,"INR 3,779","Rs. 3,500",Sugarcane,2026-05-15,3530.78,4027.12,3779.0,0.35
PR002725,08-Mar-2026,MANDI032,,Kapas,"₹5,731.06",7112.16,"Rs. 6,422",,Cotton,2026-03-08,5731.06,7112.16,0.6422,
PR005731,07-Mar-2026,MANDI043,Ambala,Narma,"5,636.05/-","Rs. 6,961",6298.71,6620,Cotton,2026-03-07,5636.05,0.6961,6298.71,6620.0
PR010841,08-26-2026,MANDI011,Sirsa,Wheat,"₹2,320.03","INR 2,629","Rs. 2,475",2275,Wheat,2026-08-26,2320.03,2629.0,0.2475,2275.0
PR006097,04-30-2026,MANDI028,Hisar,GEHUN,"Rs. 2,152","₹2,386.15",2268.866198822103,2275,Wheat,2026-04-30,0.2152,2386.15,2268.866198822103,2275.0
PR004843,2026-05-28,MANDI029,Moga,Makka,,2247.75,"Rs. 2,149",2090,Maize,2026-05-28,,2247.75,0.2149,2090.0
PR010810,07-Apr-2026,,Ludhiana,कपास,6565.05914296281,"INR 6,949",6757.262361354196,6620,Cotton,2026-04-07,6565.05914296281,6949.0,6757.262361354196,6620.0
PR002081,05-01-2026,MANDI011,Jalandhar,WHEAT,"Rs. 2,347","Rs. 2,743","Rs. 2,545",2275,Wheat,2026-01-05,0.2347,0.2743,0.2545,2275.0
PR001259,13-Jul-2026,MANDI041,Bathinda,Corn,"Rs. 2,073","₹2,353.74",2213.32,"₹2,090.00",Maize,2026-07-13,0.2073,2353.74,2213.32,2090.0
PR002466,2026-06-26,MANDI026,Ludhiana,Gehun,"2,269.98/-","2,522.35/-","INR 2,396","Rs. 2,275",Wheat,2026-06-26,2269.98,2522.35,2396.0,0.2275
PR001422,05-02-2026,MANDI039,Ferozepur,cotton,"₹6,784.69",7150.05,"₹6,967.37","Rs. 6,620",Cotton,2026-02-05,6784.69,7150.05,6967.37,0.662
PR005995,07.04.2026,MANDI053,Bathinda,wheat,"INR 2,013",2275.71,"Rs. 2,144","INR 2,275",Wheat,2026-04-07,2013.0,2275.71,0.2144,2275.0
PR006133,2026/01/11,MANDI051,Ludhiana,कपास,"Rs. 6,107","INR 6,743",6424.548942494392,,Cotton,2026-11-01,0.6107,6743.0,6424.548942494392,
PR004401,2026-04-25,MANDI037,Amritsar,सरसों,"₹5,144.41",6167.14,5655.772330737962,"INR 5,650",Mustard,2026-04-25,5144.41,6167.14,5655.772330737962,5650.0
PR011611,2026/01/25,,Hisar,Ganne,,"Rs. 3,762","Rs. 3,450","₹3,500.00",Sugarcane,2026-01-25,,0.3762,0.345,3500.0
PR000016,2026-09-01,MANDI009,Hisar,Wheat,2221.995506739816,"₹2,365.54",2293.77,"₹2,275.00",Wheat,2026-01-09,2221.995506739816,2365.54,2293.77,2275.0
PR010349,05-13-2026,MANDI023,Kurukshetra,गेहूं,"Rs. 2,097",,2296.53,"INR 2,275",Wheat,2026-05-13,0.2097,,2296.53,2275.0
PR007432,02.07.2026,MANDI048,Karnal,धान,"₹1,940.73","2,084.04/-","2,012.38/-",,Rice,2026-07-02,1940.73,2084.04,2012.38,
PR010455,2026/04/24,MANDI001,Ferozepur,wheat,"Rs. 2,126","2,449.04/-",2287.46,"Rs. 2,275",Wheat,2026-04-24,0.2126,2449.04,2287.46,0.2275
PR004239,2026/06/11,MANDI046,,GEHUN,"₹2,067.54",2226.24,2146.89,2275,Wheat,2026-11-06,2067.54,2226.24,2146.89,2275.0
PR011314,10.08.2026,MANDI024,Jalandhar,Corn,1951.1,"Rs. 2,195","Rs. 2,073","₹2,090.00",Maize,2026-08-10,1951.1,0.2195,0.2073,2090.0
PR002608,07-25-2026,MANDI053,Ambala,cotton,"6,207.57/-",,"INR 6,593",,Cotton,2026-07-25,6207.57,,6593.0,
PR008666,2026/04/30,MANDI003,Ambala,Narma,"Rs. 6,239",7340.810199387431,"INR 6,790","6,620.00/-",Cotton,2026-04-30,0.6239,7340.810199387431,6790.0,6620.0
PR001590,2026/07/10,MANDI036,Jalandhar,Makka,"Rs. 1,956",2291.44,2123.697583117697,"2,090.00/-",Maize,2026-10-07,0.1956,2291.44,2123.697583117697,2090.0
PR007777,2026/03/02,,Sirsa,Paddy,2038.82,"2,544.36/-",2291.59,,Rice,2026-02-03,2038.82,2544.36,2291.59,
PR009805,15/06/2026,MANDI002,Ambala,Rice,"₹2,203.87","₹2,559.98",2381.92,,Rice,2026-06-15,2203.87,2559.98,2381.92,
PR009172,09-Feb-2026,MANDI052,Patiala,Sarson,"Rs. 5,800","Rs. 6,547","₹6,173.69","₹5,650.00",Mustard,2026-02-09,0.58,0.6547,6173.69,5650.0
PR001028,09/04/2026,MANDI040,Moga,corn,"2,181.90/-","₹2,602.28",2392.09,,Maize,2026-04-09,2181.9,2602.28,2392.09,
PR008295,25-Aug-2026,MANDI052,Karnal,Sarson,4919.306306574968,6003.93,5461.617826194579,"INR 5,650",Mustard,2026-08-25,4919.306306574968,6003.93,5461.617826194579,5650.0
PR010858,2026-08-27,MANDI043,Sirsa,sugarcane,"₹3,452.01","INR 3,780","3,616.21/-",3500,Sugarcane,2026-08-27,3452.01,3780.0,3616.21,3500.0
PR005761,17.07.2026,MANDI046,Sirsa,Wheat,2129.21,"INR 2,587",2357.9810643487926,"Rs. 2,275",Wheat,2026-07-17,2129.21,2587.0,2357.9810643487926,0.2275
PR001468,2026-06-21,MANDI005,Ambala,sugarcane,"₹3,216.81",3772.840630210539,"₹3,494.83","INR 3,500",Sugarcane,2026-06-21,3216.81,3772.840630210539,3494.83,3500.0
PR004020,03/03/2026,MANDI057,Ambala,Ganna,"INR 3,237",3512.8452848436655,"₹3,374.76",3500,Sugarcane,2026-03-03,3237.0,3512.8452848436655,3374.76,3500.0
PR005738,02/09/2026,MANDI032,Sirsa,mustard,4912.211364811524,"₹5,713.14","5,312.68/-","Rs. 5,650",Mustard,2026-09-02,4912.211364811524,5713.14,5312.68,0.565
PR003440,01.04.2026,MANDI052,Bathinda,Sarson,"₹5,211.47","INR 5,933",5572.020515082537,5650,Mustard,2026-04-01,5211.47,5933.0,5572.020515082537,5650.0
PR009600,26-Aug-2026,MANDI056,Karnal,गेहूं,"Rs. 2,040",,"Rs. 2,254","₹2,275.00",Wheat,2026-08-26,0.204,,0.2254,2275.0
PR008180,2026/05/02,MANDI037,Ferozepur,Wheat,2229.3801505973647,2677.9453530737874,"INR 2,454",,Wheat,2026-02-05,2229.3801505973647,2677.9453530737874,2454.0,
PR000032,05-26-2026,MANDI045,Fatehabad,कपास,"₹6,705.80",8315.69,"Rs. 7,511",6620,Cotton,2026-05-26,6705.8,8315.69,0.7511,6620.0
PR009696,24.06.2026,,,गेहूं,"₹2,359.88","INR 2,945","Rs. 2,653",2275,Wheat,2026-06-24,2359.88,2945.0,0.2653,2275.0
PR001799,05.09.2026,MANDI006,Patiala,mustard,5375.83,"INR 6,078","Rs. 5,727","INR 5,650",Mustard,2026-09-05,5375.83,6078.0,0.5727,5650.0
PR003760,2026-03-16,,Sirsa,Dhaan,2038.86,"INR 2,155",2097.04,"INR 2,183",Rice,2026-03-16,2038.86,2155.0,2097.04,2183.0
PR001703,18/04/2026,,Amritsar,Kapas,6048.33,7431.74,6740.04,6620,Cotton,2026-04-18,6048.33,7431.74,6740.04,6620.0
PR003303,17.01.2026,MANDI009,Moga,गेहूं,2137.743723186983,"2,256.35/-",2197.04,"2,275.00/-",Wheat,2026-01-17,2137.743723186983,2256.35,2197.04,2275.0
PR007938,28/06/2026,MANDI049,Kurukshetra,cotton,"INR 5,940","Rs. 7,066","₹6,502.82",,Cotton,2026-06-28,5940.0,0.7066,6502.82,
PR007402,2026-06-02,MANDI016,Jalandhar,धान,2288.83,"INR 2,801","2,544.97/-","INR 2,183",Rice,2026-02-06,2288.83,2801.0,2544.97,2183.0
PR008899,06-22-2026,MANDI005,Kurukshetra,Chawal,,"INR 2,216","INR 2,135","2,183.00/-",Rice,2026-06-22,,2216.0,2135.0,2183.0
PR010543,09/02/2026,MANDI039,Sirsa,Sugarcane,"Rs. 3,580","₹3,776.32","₹3,678.18",,Sugarcane,2026-02-09,0.358,3776.32,3678.18,
PR011287,03-24-2026,MANDI055,Ferozepur,Gehun,2305.7957187662673,2801.32,"₹2,553.56","₹2,275.00",Wheat,2026-03-24,2305.7957187662673,2801.32,2553.56,2275.0
PR001529,28/03/2026,,,Ganna,"Rs. 3,402","Rs. 4,153","₹3,777.31","INR 3,500",Sugarcane,2026-03-28,0.3402,0.4153,3777.31,3500.0
PR011236,2026/05/09,MANDI032,Moga,Wheat,"₹2,336.06","₹2,635.16","INR 2,486",,Wheat,2026-09-05,2336.06,2635.16,2486.0,
PR004256,30/05/2026,MANDI010,Amritsar,Sarso,"INR 5,661","INR 6,958",6309.55,"5,650.00/-",Mustard,2026-05-30,5661.0,6958.0,6309.55,5650.0
PR011441,03.01.2026,MANDI051,Fatehabad,Mustard,"INR 5,660","INR 7,039",6349.51,"Rs. 5,650",Mustard,2026-01-03,5660.0,7039.0,6349.51,0.565
PR007811,2026/08/07,MANDI051,Ludhiana,धान,"₹2,258.78","2,794.31/-","2,526.54/-",2183,Rice,2026-07-08,2258.78,2794.31,2526.54,2183.0
PR011404,26/03/2026,MANDI033,Patiala,धान,"Rs. 2,288","INR 2,845",2566.68,"2,183.00/-",Rice,2026-03-26,0.2288,2845.0,2566.68,2183.0
PR010404,30/05/2026,MANDI010,Sirsa,cotton,,7790.66,7161.03,,Cotton,2026-05-30,,7790.66,7161.03,
PR008753,11-Aug-2026,MANDI028,,mustard,"Rs. 5,446","₹5,810.75","INR 5,629","Rs. 5,650",Mustard,2026-08-11,0.5446,5810.75,5629.0,0.565
PR007133,28-Jun-2026,MANDI010,Amritsar,sugarcane,"₹3,393.09",3797.42,3595.25,"Rs. 3,500",Sugarcane,2026-06-28,3393.09,3797.42,3595.25,0.35
PR008685,05-27-2026,MANDI010,Karnal,मक्का,1945.76,2392.472130585776,"₹2,169.12",2090,Maize,2026-05-27,1945.76,2392.472130585776,2169.12,2090.0
PR009403,2026/03/22,MANDI013,Kurukshetra,Narma,"Rs. 5,638",6425.85,"₹6,032.12",6620,Cotton,2026-03-22,0.5638,6425.85,6032.12,6620.0
PR009129,2026-04-11,MANDI026,Amritsar,Chawal,"₹1,927.08","INR 2,344","₹2,135.69",,Rice,2026-11-04,1927.08,2344.0,2135.69,
PR007611,2026-02-25,MANDI014,Patiala,Basmati,"Rs. 2,156","Rs. 2,501","2,328.98/-","₹2,183.00",Rice,2026-02-25,0.2156,0.2501,2328.98,2183.0
PR010715,2026/02/07,MANDI018,Jalandhar,Sarson,"₹5,343.78",5806.581477251141,"5,575.18/-","₹5,650.00",Mustard,2026-07-02,5343.78,5806.581477251141,5575.18,5650.0
PR005068,15.02.2026,MANDI004,Bathinda,गेहूं,"INR 2,241","₹2,532.21",2386.56,,Wheat,2026-02-15,2241.0,2532.21,2386.56,
PR001988,02-Jan-2026,MANDI042,Ambala,Sugarcane,"Rs. 3,410",4251.57,"3,830.61/-","INR 3,500",Sugarcane,2026-01-02,0.341,4251.57,3830.61,3500.0
PR001350,26.04.2026,MANDI006,Jalandhar,Wheat,"Rs. 2,264",2482.9233852544276,"Rs. 2,374","₹2,275.00",Wheat,2026-04-26,0.2264,2482.9233852544276,0.2374,2275.0
PR003290,24/01/2026,MANDI007,Kurukshetra,मक्का,,2072.915753568092,"INR 1,995",2090,Maize,2026-01-24,,2072.915753568092,1995.0,2090.0
PR001918,2026-04-20,MANDI008,,Rice,"INR 2,138","₹2,469.84",2304.140502020905,"Rs. 2,183",Rice,2026-04-20,2138.0,2469.84,2304.140502020905,0.2183
PR002452,04-Jul-2026,MANDI040,Amritsar,Kapas,"INR 6,944",8331.081903078966,"₹7,637.63",6620,Cotton,2026-07-04,6944.0,8331.081903078966,7637.63,6620.0
PR010722,04-03-2026,,Amritsar,Makka,2080.55,"Rs. 2,227","₹2,153.88","INR 2,090",Maize,2026-03-04,2080.55,0.2227,2153.88,2090.0
PR005011,2026-03-18,MANDI048,,WHEAT,2310.06,2538.15,"INR 2,424","INR 2,275",Wheat,2026-03-18,2310.06,2538.15,2424.0,2275.0
PR000984,2026-08-09,MANDI037,Ferozepur,Maize,2036.96,"Rs. 2,267","INR 2,152","Rs. 2,090",Maize,2026-09-08,2036.96,0.2267,2152.0,0.209
PR005399,2026-08-11,MANDI043,Fatehabad,Ganna,3327.02,3538.42,3432.72,"Rs. 3,500",Sugarcane,2026-11-08,3327.02,3538.42,3432.72,0.35
PR010214,20/04/2026,MANDI057,,Kapas,"₹6,450.80","INR 7,198","INR 6,824","INR 6,620",Cotton,2026-04-20,6450.8,7198.0,6824.0,6620.0
PR011169,04-15-2026,MANDI026,Hisar,Basmati,1885.34,"₹2,207.37","Rs. 2,046",,Rice,2026-04-15,1885.34,2207.37,0.2046,
PR011395,21.08.2026,MANDI039,Jalandhar,Sarso,"5,506.04/-","Rs. 6,300",5902.843068688719,5650,Mustard,2026-08-21,5506.04,0.63,5902.843068688719,5650.0
PR008205,2026/08/02,MANDI020,,Basmati,2162.48,"2,608.82/-","Rs. 2,386","₹2,183.00",Rice,2026-02-08,2162.48,2608.82,0.2386,2183.0
PR006181,2026/06/25,MANDI053,Amritsar,Ganna,"Rs. 3,236","INR 3,882","₹3,559.04","₹3,500.00",Sugarcane,2026-06-25,0.3236,3882.0,3559.04,3500.0
